-0.975627	-0.825567	-0.864667	-0.698029	-0.256891	0.464671	2.29443	3.27869	-0.0300432	-0.557999	3.55492	0.598643	1.27678	3.11215	1.82052	1.32684	4.4886	0.645141	-0.285811	2.37048	-0.218838	0.788212	0.83338	-1.29671	-1.23405	-1.2624	-1.23405	-1.26765	-1.23622	-1.2624	-1.23622	-1.22805
-1.34508	-1.29406	-1.26596	-1.03651	-0.621907	-0.489196	-0.210834	-0.118465	0.599655	0.947197	0.463338	0.0154242	-0.377542	-0.380536	-0.0299992	0.11324	-0.0431976	0.264539	2.48839	0.179145	-0.498004	0.138304	-0.0546328	-0.998595	-1.03035	-0.971038	-1.03035	-0.997154	-1.00562	-0.971038	-1.00562	-0.931513
-0.614158	-0.470306	-0.512035	-0.335623	-0.871674	-0.572789	-0.66893	-0.346244	-0.1248	-0.221252	0.155788	-0.411662	-0.621083	-0.341873	-0.456474	-0.461448	-0.310104	-0.481675	0.239085	-0.297845	0.0894679	-0.26112	-0.191366	-0.0462929	-0.00472342	0.0057402	-0.00472342	0.0628556	0.0357035	0.0057402	0.0357035	0.0708511
-1.51548	-1.73962	-1.66605	-1.57746	-0.173379	0.664419	0.465714	0.516214	1.17328	0.0951571	0.646653	0.411853	0.0435745	0.759883	0.428317	0.0474258	0.780549	1.05554	0.171188	1.23199	1.17247	0.497472	0.245154	-1.23868	-1.35536	-1.27772	-1.35536	-1.3924	-1.39368	-1.27772	-1.39368	-1.31897
-0.511126	-0.382789	-0.458075	-0.279403	-0.211487	-0.605006	-0.626934	-0.620987	-0.577126	0.364291	-0.151764	-0.00335872	-0.431949	-0.449946	-0.269916	-0.250135	-0.0930101	-0.907928	0.296249	0.259691	-0.266166	0.598631	-0.449862	-1.34143	-1.35375	-1.33439	-1.35375	-1.32091	-1.34597	-1.33439	-1.34597	-1.31503
-0.486179	-0.378327	-0.396108	-0.114667	-0.833991	-0.129338	0.373354	-0.768022	0.336642	0.644075	0.298046	-0.633103	0.00380221	-0.296928	-0.109451	-0.758504	-0.167986	-0.414766	0.443638	-0.106237	-0.862143	-0.423923	0.0663411	-1.07371	-1.08578	-1.06426	-1.08578	-1.05542	-1.08085	-1.06426	-1.08085	-1.04389
-0.717974	-0.537811	-0.61574	-0.478359	-0.721284	0.11143	0.495211	1.08767	-0.420287	-0.711791	-0.00988754	0.978483	0.143253	-0.119828	0.983845	0.76159	0.0572976	-0.0422049	-0.343191	0.0709132	-0.221626	0.852314	0.334167	-0.577017	-0.477048	-0.532276	-0.477048	-0.457801	-0.462475	-0.532276	-0.462475	-0.482587
-1.17707	-1.05105	-1.0672	-0.894573	-0.600385	0.387522	0.0528543	0.55979	0.204652	-0.227394	0.813092	0.604976	-0.168957	0.0544855	0.288819	0.48932	0.776356	0.396266	-0.228907	-0.384519	0.569384	-0.0873563	0.267061	-0.99413	-0.972669	-0.959497	-0.972669	-0.944464	-0.956766	-0.959497	-0.956772	-0.917747
-1.13138	-1.00632	-1.01903	-0.678184	-0.884058	0.514551	0.372362	0.209279	0.177665	-0.493026	0.0629252	0.144929	1.01351	0.428837	0.416816	0.206988	0.286539	-0.0814507	-0.329999	0.778385	1.06478	-0.235852	0.432509	-0.999422	-0.984987	-0.962174	-0.984987	-0.960693	-0.967828	-0.962174	-0.967828	-0.918899
-0.566522	-0.461692	-0.537117	-0.303364	-0.870305	0.14451	-0.147111	0.0683332	0.100939	0.134788	0.0868395	0.200666	0.446856	0.815913	0.252165	0.24953	0.208556	0.0694919	0.409366	0.246807	0.34103	0.351583	0.179939	-0.99383	-0.986735	-0.987056	-0.986735	-0.970316	-0.977419	-0.987056	-0.977419	-0.968122
-1.68435	-1.66926	-1.55971	-0.836166	-0.595351	-0.499494	-0.23623	-0.165958	0.579848	0.930545	-0.0418741	-0.130525	-0.242846	-0.295017	-0.119622	0.359945	0.278309	-0.215313	1.15158	-0.222045	0.474027	0.314852	-0.237228	-1.0251	-1.08094	-0.995075	-1.08094	-1.06202	-1.05363	-0.995075	-1.05363	-0.956918
-0.818354	-0.687421	-0.772098	-0.574332	-0.452436	-0.306823	0.207449	-0.21954	-0.33041	0.139656	-0.12674	0.0951991	-0.0154616	-0.330241	0.381296	0.168137	-0.42508	-0.203866	0.440622	0.176349	-0.61239	-0.0527874	0.180853	-0.671277	-0.652804	-0.660378	-0.652804	-0.612491	-0.642653	-0.660378	-0.642653	-0.636145
-1.37486	-1.40121	-1.35814	-1.01866	-1.04063	0.620696	1.31908	2.07271	-0.102089	-0.485927	3.53755	2.60716	1.14451	0.230822	1.27012	0.545149	0.590755	0.662356	0.207357	-0.218461	0.767904	2.71053	0.997537	-1.2817	-1.34365	-1.27647	-1.34365	-1.35034	-1.33563	-1.27647	-1.33563	-1.25877
-0.15452	0.00361727	-0.152158	-0.177448	0.825203	-0.623186	1.1047	0.286053	-0.40883	0.551983	-0.552865	0.0162156	0.0324512	-0.792514	0.0139305	1.13821	-0.310065	-0.546994	0.913485	-0.607175	-0.550632	0.601653	-0.19849	-0.88502	-0.848773	-0.88571	-0.848773	-0.810456	-0.84411	-0.88571	-0.84411	-0.873307
-0.885167	-1.02046	-1.06806	-1.11273	2.0278	0.523124	0.482943	0.302413	0.490577	0.707776	0.239122	0.160401	-0.0755552	-0.214085	0.254004	0.440601	0.106201	0.834148	0.645003	0.303343	0.416451	0.693718	0.0443401	-0.77339	-0.839365	-0.824119	-0.839365	-0.846635	-0.87459	-0.824119	-0.87459	-0.881001
-1.33434	-1.33172	-1.27969	-1.12093	0.381073	0.354786	0.505693	0.715879	0.712525	0.195304	-0.21394	0.225747	0.352397	0.22192	0.450928	0.454276	0.125825	0.485796	0.684879	0.383983	0.413873	0.26796	0.186054	-1.30346	-1.34098	-1.29533	-1.34098	-1.32112	-1.33179	-1.29533	-1.33179	-1.27614
-1.40214	-1.43194	-1.38443	-0.664837	-0.636938	0.753938	0.9502	0.769621	-0.236823	0.115587	-0.0256898	0.0462263	1.15523	0.637612	0.921997	0.30532	0.175875	1.72522	1.23404	0.805789	0.0143255	-0.166951	0.605806	-1.0026	-1.06019	-1.01315	-1.06019	-1.04757	-1.06519	-1.01315	-1.06519	-1.01089
-0.0582408	0.023851	-0.0431309	0.0729361	-1.1242	-0.404625	0.052193	-1.10424	-0.925175	0.0603943	-0.904991	-0.68402	0.160032	-0.533007	-0.413169	-0.526796	-0.705637	1.87657	-0.0734982	-0.0403994	-1.35516	-0.220686	-0.212737	0.00978833	-0.0054893	0.00825437	-0.0054893	0.0330285	-0.00213683	0.00825437	-0.00213683	0.0221115
-0.967745	-0.961394	-0.916187	-0.499908	-1.00221	0.9874	0.134037	0.914008	0.848711	-0.520599	-0.112545	0.0577052	0.974579	0.658144	0.407193	2.31436	0.138763	0.311735	-0.315988	0.82521	0.57754	0.360736	0.600857	-1.02333	-1.0666	-1.01412	-1.0666	-1.05947	-1.06118	-1.01412	-1.06118	-0.994836
-1.34208	-1.3343	-1.3296	-0.550339	-1.52628	0.744044	0.215815	1.23286	0.163142	-1.09427	0.477189	1.4531	0.413702	0.963742	0.641397	1.24498	0.764643	0.489884	-0.874252	0.130247	0.856916	2.4112	0.637483	-1.15847	-1.21236	-1.16033	-1.21236	-1.21489	-1.20989	-1.16033	-1.20989	-1.14951
-1.64427	-1.66562	-1.59615	-0.699347	-1.44103	0.934184	0.478446	1.84366	0.405743	-0.584435	0.222517	1.02073	0.888542	0.584257	0.858585	1.47637	0.928562	0.55107	-0.196318	-0.0277659	1.03341	0.816324	0.745439	-1.37205	-1.43355	-1.35892	-1.43355	-1.43046	-1.42063	-1.35892	-1.42063	-1.3351
-0.671861	-0.531472	-0.592579	-0.450249	0.434919	1.62065	0.287012	-0.661545	3.15358	0.535919	0.671446	0.112616	-0.112064	-0.483749	0.429921	-0.414555	-0.351133	3.44921	1.10601	-0.436718	1.70634	0.480646	0.13247	-0.993113	-0.970525	-0.971781	-0.970525	-0.943028	-0.954924	-0.971781	-0.954924	-0.938443
-1.47502	-1.59796	-1.41594	-1.18051	-1.02352	0.493494	-0.00580864	0.529187	0.690579	-0.902392	-0.0034973	0.635633	0.0624975	0.547669	0.478155	-0.0246427	0.54027	0.117277	-0.615726	0.00799746	1.15037	0.168578	0.406789	-1.24266	-1.34415	-1.22289	-1.34415	-1.36825	-1.32354	-1.22289	-1.32354	-1.19185
-1.39227	-1.49268	-1.2513	-0.820985	-1.3018	0.955355	0.689918	0.640429	3.85682	-1.13212	1.47958	0.718791	-0.118465	0.973461	0.588196	0.697096	0.771844	3.83413	-1.17886	0.632001	1.14006	0.478009	0.41968	-0.937032	-1.01379	-0.878025	-1.01379	-1.00933	-0.962192	-0.878025	-0.962192	-0.825222
-0.475375	-0.405011	-0.31857	-0.235501	-1.30445	0.00298334	-0.634408	0.0301594	0.823982	-0.401888	0.191907	-0.0711872	-0.302877	-0.0767953	-0.123767	-0.273447	0.0838069	0.686568	-0.307668	0.42996	0.505046	-0.383932	-0.101377	-0.488505	-0.489953	-0.435447	-0.489953	-0.461118	-0.460095	-0.435447	-0.460095	-0.378375
-0.402079	-0.366487	-0.289028	-0.220192	-1.33948	-0.568303	0.381918	-0.684153	-1.45152	-0.254831	-0.744826	-0.180936	-0.349671	-0.57817	0.15339	-0.502746	-0.821998	-0.447199	-0.46756	0.483636	-1.20363	-0.458728	0.173856	-0.239341	-0.284786	-0.199091	-0.284786	-0.263723	-0.254684	-0.199091	-0.254684	-0.149431
-0.720258	-0.692701	-0.602188	-0.354084	-1.30915	-0.469578	-0.435633	0.0309531	-0.730457	-0.474006	-0.702355	-0.272479	-0.417376	0.225307	0.128276	1.64005	-0.551491	-1.16121	-0.626332	0.533856	-0.687879	-0.286032	0.0816284	-0.756382	-0.792224	-0.710209	-0.792224	-0.764458	-0.754728	-0.710209	-0.754728	-0.653271
-1.15046	-1.22949	-1.08588	-0.763125	-1.35652	0.951674	2.84711	0.203879	-0.79028	-0.871224	-0.753779	0.102144	0.397762	1.7883	1.1625	-0.443227	-0.124068	1.33676	-0.382117	0.649034	-0.118044	0.0873245	0.444171	-0.715322	-0.819041	-0.683549	-0.819041	-0.836153	-0.789905	-0.683549	-0.789905	-0.640718
-1.35875	-1.43675	-1.20042	-0.826099	-0.921375	-0.016002	0.0114862	1.87458	-0.19483	-0.829227	1.69553	0.171808	0.0764794	1.53376	0.401286	2.48379	1.32952	0.684614	-0.352459	1.37945	-0.110586	-0.453159	0.525713	-0.943272	-1.01609	-0.890466	-1.01609	-1.0156	-0.976684	-0.890466	-0.976684	-0.842484
-1.90062	-2.11743	-1.95916	-1.99316	-0.238283	1.03291	0.294419	1.40102	2.28596	-0.622428	2.2951	2.31498	0.578259	0.50054	0.560461	1.86236	0.909453	0.484298	-0.10721	0.133829	3.24444	1.1728	0.838707	-1.61937	-1.69513	-1.62187	-1.69513	-1.70961	-1.7001	-1.62187	-1.7001	-1.61688
-0.341479	-0.234703	-0.222675	-0.325009	-0.957595	-0.14326	0.150439	-0.0078582	4.13581	-1.06601	0.537682	6.08405	3.50743	1.61486	-0.177791	0.758326	0.379002	-0.541316	-0.833901	2.63905	1.19847	3.25523	4.78457	-0.83281	-0.791026	-0.805819	-0.791026	-0.832524	-0.797383	-0.805819	-0.797383	-0.774288
-1.64722	-1.84962	-1.72834	-1.72583	-0.773263	0.512421	0.722326	1.72744	-0.0670351	-0.414583	-0.280171	2.21192	0.159224	0.766381	0.647539	1.3078	0.361712	0.487704	-0.0575056	0.145928	1.0316	1.18429	0.63389	-1.17578	-1.30982	-1.2108	-1.30982	-1.36159	-1.34373	-1.2108	-1.34373	-1.23989
-1.52523	-1.68956	-1.54283	-1.46433	-1.05295	1.28524	0.416012	0.808642	0.210622	-0.482106	0.0697362	0.551793	0.649041	1.38298	0.715215	0.696669	0.572991	2.00889	-0.834074	0.808271	0.982107	0.35881	0.835556	-1.22668	-1.32374	-1.22758	-1.32374	-1.34255	-1.32147	-1.22758	-1.32147	-1.21769
-1.01435	-1.07246	-1.02775	-1.05268	-0.738988	1.12726	0.964023	1.11399	0.929631	-0.567009	0.324524	0.585976	0.758103	1.1332	1.13281	0.777129	0.706246	0.489339	-0.216579	0.433637	1.19854	0.452446	0.70667	-1.20276	-1.26087	-1.20317	-1.26087	-1.26582	-1.25836	-1.20317	-1.25836	-1.1923
-1.65397	-1.84043	-1.67987	-1.56855	-0.843526	1.59038	0.328546	0.623379	0.305984	-0.911083	1.34953	0.419986	0.392822	1.42137	0.705122	-0.00510152	1.28362	0.834829	-0.896108	0.768392	1.34401	0.442227	0.514713	-1.22289	-1.33274	-1.23012	-1.33274	-1.3618	-1.33755	-1.23012	-1.33755	-1.22612
-0.740811	-0.75095	-0.709121	-0.714624	-0.74914	0.0609167	0.380166	-0.225895	-0.757	0.215232	0.434986	-0.0225019	0.563872	-0.37857	0.314168	-0.202854	-0.0470746	-0.198779	0.681516	-0.386499	-0.535019	0.128469	0.321811	-1.07966	-1.12391	-1.06826	-1.12391	-1.10489	-1.1116	-1.06826	-1.1116	-1.04413
-1.2872	-1.38566	-1.28875	-1.21208	-1.11829	0.322396	0.0246803	0.567362	-0.410969	-0.658238	-0.476953	0.538623	-0.321737	0.519709	0.0929508	0.26779	0.393562	-0.118606	0.047983	0.221006	0.301787	3.68531	0.00812367	-0.957603	-1.05655	-0.958686	-1.05655	-1.07014	-1.05333	-0.958686	-1.05333	-0.946478
-1.43649	-1.57514	-1.44543	-0.965684	-1.58264	0.599237	0.0429005	0.87938	-0.260784	-0.506084	1.15887	0.465541	-0.0341986	0.780361	0.593007	1.21339	0.873211	0.493155	-0.00542937	0.156361	0.424258	0.0911753	0.586516	-0.747834	-0.88047	-0.747702	-0.88047	-0.918139	-0.875597	-0.747702	-0.875597	-0.73543
-1.36749	-1.50004	-1.39389	-1.08275	0.35275	0.239897	0.389095	0.911095	0.0110218	-0.399659	0.29246	0.645314	0.136635	0.713901	0.655325	0.78762	0.398191	0.0266114	0.442562	0.34272	0.529374	0.869436	0.604545	-1.23331	-1.31514	-1.23461	-1.31514	-1.32254	-1.31375	-1.23461	-1.31375	-1.22514
-0.656171	-0.634827	-0.595093	-0.384799	-1.37413	0.645031	0.341839	-0.0603283	-1.14055	-0.85125	-0.339439	0.169074	0.133589	0.196308	0.319254	0.0293216	-0.0737418	-0.151766	-0.141138	0.295267	-0.370585	-0.00814742	0.108326	-0.260691	-0.31156	-0.246593	-0.31156	-0.309837	-0.301504	-0.246593	-0.301504	-0.21871
-0.924798	-0.937515	-0.875089	-0.965105	-0.532031	1.10292	-0.0621575	0.527863	0.611192	-0.863308	0.293455	0.201746	0.383687	0.877076	0.386694	0.110365	0.522743	0.52972	-0.538431	0.142816	1.55863	-0.208452	0.452745	-1.18032	-1.23346	-1.1736	-1.23346	-1.2378	-1.22992	-1.1736	-1.22992	-1.15541
-1.35001	-1.46459	-1.35323	-1.39675	-0.554783	1.08883	0.197496	0.614379	0.0410746	-0.536569	0.0498402	0.418726	0.911566	0.800676	0.794979	0.641306	0.428182	0.611255	-0.308143	0.109379	0.4734	0.309341	0.778	-1.33041	-1.4145	-1.33377	-1.4145	-1.42735	-1.41557	-1.33377	-1.41557	-1.32503
-0.55228	-0.522084	-0.46973	-0.516247	-0.62885	1.14055	-0.0652333	1.52719	0.884047	-0.929419	0.468427	0.699468	0.673773	0.475475	0.591795	0.700942	0.863359	0.69488	-0.731991	0.00614303	1.4805	0.460888	0.538889	-1.18499	-1.20115	-1.16597	-1.20115	-1.20722	-1.19588	-1.16597	-1.19588	-1.13881
-1.5149	-1.621	-1.4851	-1.35968	-0.957378	0.480435	-0.175285	0.242159	0.478314	-0.618697	1.22862	0.337007	-0.186388	0.827162	0.128276	-0.245474	0.913567	0.287115	0.0978597	0.50265	1.16215	0.211826	0.161973	-1.02611	-1.12699	-1.01752	-1.12699	-1.14215	-1.1155	-1.01752	-1.1155	-0.995777
-1.51222	-1.65809	-1.52859	-1.69056	-0.139541	1.64176	0.629304	2.71183	0.948833	-0.20619	1.37631	1.40053	1.41857	1.02654	1.286	1.51095	0.947593	1.23228	0.0422915	0.396397	1.77346	1.07578	1.25118	-1.46406	-1.52807	-1.46281	-1.52807	-1.53524	-1.52787	-1.46281	-1.52787	-1.45203
-0.925093	-0.950217	-0.884624	-0.682462	-1.08068	0.840868	0.0699835	0.332912	0.792961	-0.975875	0.716634	0.39602	0.0901825	1.31101	0.453549	-0.179582	0.822804	0.45718	-0.710092	0.64344	1.04247	0.194941	0.441934	-0.904772	-0.955409	-0.887727	-0.955409	-0.955553	-0.942422	-0.887727	-0.942422	-0.858901
-0.42052	-0.379012	-0.362723	-0.458129	-0.984077	-0.583432	-0.18914	-0.692571	-1.14184	0.363928	-1.04947	-0.401982	-0.739591	-0.109179	-0.415242	-0.311443	-0.568979	-0.501344	0.781528	-0.265381	-1.17428	-0.269473	-0.143298	-0.253344	-0.284484	-0.234683	-0.284484	-0.253725	-0.267427	-0.234683	-0.267427	-0.201728
-0.534527	-0.438476	-0.576441	0.339691	-0.696609	2.49259	1.86735	-0.130642	2.62296	0.00693196	0.0193064	0.904177	0.957366	0.0762762	0.643745	0.501364	-0.228205	2.54647	0.303449	0.556232	3.30467	1.15037	0.498733	-0.442972	-0.381353	-0.489905	-0.381353	-0.374643	-0.404148	-0.489905	-0.404148	-0.524995
-0.985595	-1.03504	-0.989513	-1.02493	-0.510058	0.0342227	-0.0768733	0.347206	0.148741	0.0489739	0.112359	0.112544	0.539637	-0.122177	0.161526	-0.122471	0.047604	1.1557	0.282713	0.444228	0.016835	0.0252959	0.344347	-1.33002	-1.38243	-1.32708	-1.38243	-1.36771	-1.37655	-1.32708	-1.37655	-1.31195
-1.66136	-1.79674	-1.66864	-1.09189	-0.616858	0.472553	0.335689	0.391154	0.315545	-0.972873	-0.10053	0.391127	0.111435	0.774628	0.70696	-0.0942646	0.452238	0.0912489	-0.847524	0.0193423	0.461272	0.109837	0.53208	-1.36052	-1.45048	-1.36583	-1.45048	-1.46466	-1.45222	-1.36583	-1.45222	-1.35938
-1.30648	-1.33773	-1.1765	-0.901166	-1.01605	0.596877	0.64058	0.77984	0.569602	-0.612464	-0.138984	0.561831	0.26723	1.04828	0.714628	0.793719	0.482347	0.258543	-0.550459	0.25856	0.780658	0.542408	0.61025	-1.3267	-1.3786	-1.29225	-1.3786	-1.37117	-1.35449	-1.29225	-1.35449	-1.25729
-1.4983	-1.64587	-1.55557	-1.74141	-0.746637	0.403631	0.854401	0.391523	0.00105794	-0.313435	-0.0421044	0.163784	0.211704	0.652793	0.541254	0.913187	0.207765	0.716592	-0.130187	1.23526	0.16454	0.70761	0.257573	-1.22643	-1.32982	-1.24155	-1.32982	-1.35106	-1.34119	-1.24155	-1.34119	-1.24555
-0.489887	-0.425686	-0.441838	-0.799436	-0.708671	0.184149	2.81989	0.599129	-0.734248	-0.638627	-0.143039	-0.035096	0.580279	-0.68018	1.29026	0.750245	-0.236671	0.589543	-0.561451	-0.60906	-0.655886	-0.389531	0.172248	-0.0848206	-0.075882	-0.0739672	-0.075882	-0.0556619	-0.0667922	-0.0739672	-0.0667922	-0.0492873
-0.442865	-0.388068	-0.337665	-0.363636	-1.44296	-0.346059	0.974902	0.105661	-0.585315	-0.585801	-0.520725	0.344313	-0.0548922	0.175557	0.140989	0.41865	0.0199085	-0.892802	-0.603483	-0.268681	-0.508042	1.05567	0.434463	-0.312184	-0.32431	-0.273396	-0.32431	-0.314118	-0.305805	-0.273396	-0.305805	-0.229478
-1.19983	-1.29282	-1.16531	-0.977584	-1.32749	-0.148841	-0.13008	0.330104	-0.107011	-0.0726472	-0.44114	0.237622	0.203688	-0.267876	0.543757	-0.405153	0.145806	-0.425759	-0.00874917	-0.310196	-0.139863	-0.0915629	0.340029	-0.841392	-0.939465	-0.830537	-0.939465	-0.951537	-0.927485	-0.830537	-0.927485	-0.807088
-0.854867	-0.865239	-0.844537	-1.09761	-0.98772	0.0365819	0.0653545	0.2923	0.146845	-0.520099	-0.0887837	0.148922	0.10286	0.226561	0.328211	0.507891	0.029088	0.20349	-0.5771	-0.13867	0.0521751	0.215055	0.317524	-0.722306	-0.782649	-0.723291	-0.782649	-0.777854	-0.781296	-0.723291	-0.781296	-0.711544
-0.883424	-0.86853	-0.807899	-0.712405	-1.10254	0.999424	-0.063282	0.691523	1.22855	-0.910173	0.483196	0.305018	0.367374	1.02163	0.475573	0.153296	0.690459	0.566968	-0.880934	0.51434	1.65099	-0.0739968	0.481523	-1.09068	-1.13212	-1.07626	-1.13212	-1.13099	-1.12482	-1.07626	-1.12482	-1.05202
-0.717238	-0.715342	-0.646465	-0.600641	-1.15274	-0.20039	-0.342082	-0.050586	-0.646632	0.086739	-0.344719	-0.158159	0.968738	-0.186998	0.153976	-0.560791	-0.156472	-0.235208	0.309353	0.0714162	-0.376578	-0.520816	0.410729	-0.604183	-0.663609	-0.583982	-0.663609	-0.658224	-0.64774	-0.583982	-0.64774	-0.551587
-0.146859	-0.186372	-0.237212	-0.775508	0.84466	0.216827	0.390715	-0.137949	0.939756	0.793451	-0.0771903	-0.841627	-0.724894	-0.479544	0.346285	-0.184127	-0.195009	-0.29821	2.07959	-0.194703	0.202179	-0.356858	-0.625586	-0.561989	-0.604101	-0.587463	-0.604101	-0.579854	-0.615158	-0.587463	-0.615158	-0.606501
-1.35463	-1.4618	-1.30255	-1.0944	-0.985621	0.673222	1.55592	0.468139	1.57571	-0.899663	1.3418	0.738114	-0.181851	1.07455	0.792906	0.624871	0.603495	0.652409	-0.558908	0.364027	1.46209	0.336298	0.535233	-0.979431	-1.0555	-0.960137	-1.0555	-1.05125	-1.03479	-0.960137	-1.03479	-0.930334
-0.966934	-1.00272	-0.956866	-1.11659	-0.659619	0.318369	0.218031	0.68088	-0.0787326	-0.303516	-0.28549	0.0559422	1.29683	0.157972	0.570945	0.245955	-0.147135	0.81457	-0.0697056	0.0409632	0.127386	-0.0113758	0.435409	-0.439456	-0.499436	-0.442404	-0.499436	-0.496997	-0.501168	-0.442404	-0.501168	-0.435408
-0.487063	-0.453452	-0.457287	-0.644478	-0.0387359	0.428485	-0.65448	-0.307857	-0.189827	0.321796	0.0936882	-0.502987	-0.257854	-0.095746	-0.202319	-0.0140367	-0.0796764	0.0855253	0.348369	0.119939	-0.35483	0.0218892	-0.0631425	-0.559716	-0.590368	-0.554167	-0.590368	-0.568829	-0.583097	-0.554167	-0.583097	-0.534857
-1.65591	-1.86493	-1.74807	-1.95381	-0.61823	1.22023	1.52721	0.701425	1.33553	0.0601231	0.484421	1.05434	0.522764	1.27993	1.05046	0.172139	0.457064	1.71554	-0.135575	1.09595	1.75102	0.826187	0.977332	-1.13843	-1.22941	-1.15629	-1.22941	-1.25139	-1.25207	-1.15629	-1.25207	-1.17281
-0.980415	-1.06585	-1.06333	-1.45868	0.15934	0.861579	0.246999	0.15395	-0.369217	0.0066594	1.02484	-0.0826661	0.152388	0.26042	0.209917	0.490913	0.618253	0.818477	0.11394	0.155482	0.300952	0.0675373	0.180569	-0.766248	-0.833305	-0.792349	-0.833305	-0.830845	-0.849913	-0.792349	-0.849913	-0.810298
-0.0809292	-0.0171463	-0.0577667	-0.247627	-0.422544	-1.28364	0.468128	0.186088	-0.631665	1.20919	-0.841936	-0.0824505	-0.0651144	-1.2721	-0.245192	0.812407	-0.650206	-1.36634	1.15567	-0.584768	-0.917278	2.34248	-0.144244	0.79565	0.81251	0.782191	0.81251	0.874742	0.806996	0.782191	0.806996	0.785821
-1.14741	-1.21663	-1.10704	-0.870161	-1.04829	0.0901432	-0.403887	0.0851179	-0.464942	-0.652232	-0.208812	0.221033	-0.349329	0.17501	-0.15299	0.0601298	0.354274	0.102696	-0.582791	-0.233075	0.00895759	0.31417	-0.00139496	-0.716769	-0.801917	-0.699962	-0.801917	-0.801156	-0.784077	-0.699962	-0.784077	-0.66966
-0.447874	-0.400946	-0.334043	-0.331635	-1.30116	-0.276331	0.619516	0.00744478	-1.00807	-0.513091	-0.952474	-0.0760098	-0.213203	-0.176896	0.193995	-0.363271	-0.447593	-0.160486	-0.444453	0.348189	-0.717365	-0.0617929	-0.0148542	-0.192975	-0.214474	-0.148272	-0.214474	-0.187933	-0.182835	-0.148272	-0.182835	-0.0930929
