0.607116	0.911594	0.655851	0.524206	-0.563744	1.30007	1.65057	1.35057	1.65057	1.75248	1.67772	1.35057	1.67772	1.41297
1.14118	1.27467	1.28996	1.18897	1.00378	0.87334	1.00709	0.903895	1.00709	0.985212	0.991254	0.903895	0.991254	0.935488
0.754616	1.01722	0.87499	0.709944	-0.0355538	-0.21367	0.029815	-0.180832	0.029815	-0.0387695	-0.014058	-0.180832	-0.014058	-0.163606
0.012108	0.249647	0.0954383	0.207696	-0.479144	-0.585537	-0.426263	-0.562343	-0.426263	-0.474981	-0.435252	-0.562343	-0.435252	-0.530359
-0.00780558	0.158618	0.0133661	0.143789	0.824625	-0.300065	-0.209581	-0.322648	-0.209581	-0.222485	-0.229376	-0.322648	-0.229376	-0.33245
0.738704	0.92604	0.719666	0.61841	0.0711938	-0.273533	-0.104329	-0.295062	-0.104329	-0.18232	-0.105912	-0.295062	-0.105912	-0.317968
1.1705	1.30613	1.35809	1.61387	0.746395	-1.1956	-1.00314	-1.15083	-1.00314	-1.15929	-1.12118	-1.15083	-1.12118	-1.17737
0.647656	0.761741	0.5706	0.531218	0.895291	1.20882	1.28821	1.12242	1.28821	1.28837	1.25344	1.12242	1.25344	1.04426
0.162063	0.299944	0.189584	0.103812	-0.0758861	0.128799	0.218791	0.140764	0.218791	0.236469	0.229756	0.140764	0.229756	0.168432
0.476657	0.659424	0.516666	0.337825	-0.698399	0.563343	0.712231	0.568114	0.712231	0.747715	0.717175	0.568114	0.717175	0.588886
0.0829974	0.203768	0.103397	0.0476561	-0.651301	0.357623	0.433718	0.357921	0.433718	0.46714	0.438438	0.357921	0.438438	0.374574
0.156219	0.166547	0.0298249	0.199816	-0.0528739	-0.757789	-0.786337	-0.787014	-0.786337	-0.77347	-0.791116	-0.787014	-0.791116	-0.811306
1.21853	1.31318	1.43821	1.73415	0.930062	-0.945197	-0.822723	-0.916124	-0.822723	-0.889599	-0.849233	-0.916124	-0.849233	-0.899476
0.556951	0.824209	0.647942	0.561322	0.634442	-0.374007	-0.226316	-0.352831	-0.226316	-0.208968	-0.230711	-0.352831	-0.230711	-0.325246
0.460893	0.598391	0.42013	0.348246	0.846065	-0.397487	-0.314012	-0.390269	-0.314012	-0.33682	-0.277785	-0.390269	-0.277785	-0.376119
-0.442938	-0.398274	-0.336728	-0.30092	0.219753	-1.11963	-1.12682	-1.09522	-1.12682	-1.14759	-1.12634	-1.09522	-1.12634	-1.06609
-0.0924699	0.00982446	0.0330033	0.0779531	1.14052	0.121118	0.146879	0.174646	0.146879	0.207277	0.184896	0.174646	0.184896	0.238318
0.0971162	0.161467	0.0625699	-0.0720522	-0.353441	-0.578327	-0.559073	-0.589194	-0.559073	-0.571818	-0.543785	-0.589194	-0.543785	-0.598268
-0.219221	-0.174974	-0.157406	-0.240679	-1.36674	-0.964178	-0.972014	-0.952152	-0.972014	-0.982951	-0.969225	-0.952152	-0.969225	-0.931397
0.143033	0.280638	0.133358	0.0388117	-1.10335	-0.534358	-0.458485	-0.537359	-0.458485	-0.449499	-0.444874	-0.537359	-0.444874	-0.531688
0.878764	1.03359	0.760665	0.703672	0.962923	-0.800823	-0.632382	-0.794686	-0.632382	-0.732837	-0.533403	-0.794686	-0.533403	-0.820234
-0.0535019	0.0427375	-0.0211778	-0.130684	-0.496626	-0.485589	-0.458726	-0.495022	-0.458726	-0.44321	-0.466214	-0.495022	-0.466214	-0.492823
0.658042	0.780185	0.494934	0.300452	1.38121	-0.178726	-0.0973055	-0.208514	-0.0973055	-0.11831	-0.0483139	-0.208514	-0.0483139	-0.256451
-0.100082	-0.0383079	-0.0522968	-0.148663	-0.1708	-0.455316	-0.466887	-0.441661	-0.46688	-0.458389	-0.45525	-0.441661	-0.45525	-0.415624
0.0843724	0.216403	0.146367	0.0194821	0.824269	-0.372437	-0.32835	-0.34103	-0.32835	-0.325875	-0.308691	-0.34103	-0.308691	-0.300181
0.743198	0.824297	0.576612	0.328434	1.62271	0.0875401	0.123101	0.0261866	0.123101	0.0821939	0.134751	0.0261866	0.134751	-0.0538736
1.72904	1.3416	1.52654	1.0983	0.565798	0.823793	0.585425	0.684994	0.585425	0.484956	0.477532	0.684994	0.477532	0.526599
0.49554	0.643144	0.472907	0.200202	1.08987	0.434583	0.486876	0.395993	0.486876	0.5367	0.467539	0.395993	0.467539	0.371419
1.7327	1.3392	1.63308	1.35805	-0.369514	1.22827	1.02024	1.1204	1.02024	0.948329	0.942604	1.1204	0.942604	1.01594
0.545091	0.602411	0.389061	0.189107	0.0302063	0.34534	0.390834	0.319835	0.390834	0.369161	0.441509	0.319835	0.441509	0.2746
-0.611751	-0.572447	-0.544238	-0.407248	-0.158442	-0.900743	-0.932521	-0.888817	-0.932521	-0.947903	-0.929407	-0.888817	-0.929407	-0.866595
0.0905602	0.223184	0.140897	-0.157926	-0.00632508	0.0923399	0.185173	0.120767	0.185173	0.191411	0.202985	0.120767	0.202985	0.162688
0.729005	0.827545	0.623106	0.400285	1.53845	0.850734	0.893077	0.788316	0.893077	0.932602	0.872646	0.788316	0.872646	0.732256
1.13249	1.10587	0.93809	0.706438	3.1921	0.847122	0.81112	0.746674	0.81112	0.798046	0.77533	0.746674	0.77533	0.626449
1.60651	1.28738	1.4425	1.31408	0.0960786	1.0634	0.93134	0.9891	0.93134	0.911239	0.888418	0.9891	0.888418	0.883082
0.0937524	0.171076	0.0558436	-0.049442	-1.40702	0.779148	0.827608	0.733824	0.827608	0.852069	0.813973	0.733824	0.813973	0.700724
1.73437	1.32694	1.6249	1.77622	-0.0186457	-0.440903	-0.548318	-0.481048	-0.548318	-0.571968	-0.570007	-0.481048	-0.570007	-0.52045
1.36885	1.26964	1.10657	1.2119	2.98495	0.677254	0.705584	0.624568	0.705584	0.699911	0.767234	0.624568	0.767234	0.502099
0.565348	0.739983	0.546503	0.334963	1.00573	-0.424695	-0.362802	-0.442581	-0.362802	-0.335522	-0.364373	-0.442581	-0.364373	-0.448601
0.421066	0.550944	0.405347	0.309908	0.204923	0.0933981	0.147459	0.0898354	0.147459	0.183058	0.162623	0.0898354	0.162623	0.0973948
1.26223	1.17074	1.13845	0.874101	1.50211	0.318037	0.30131	0.268061	0.30131	0.317008	0.276669	0.268061	0.276669	0.210248
0.899684	1.01614	0.756945	0.366578	2.08987	0.716177	0.791914	0.618191	0.791914	0.709714	0.777857	0.618191	0.777857	0.510679
1.42746	1.19758	1.31322	1.07441	0.994493	-0.52947	-0.552451	-0.550059	-0.552451	-0.592547	-0.5458	-0.550059	-0.5458	-0.589641
-0.0489347	-0.059116	-0.210331	-0.368203	-0.648781	-0.97586	-0.980724	-1.01216	-0.980724	-1.02839	-0.9664	-1.01216	-0.9664	-1.05878
1.32644	1.32449	1.46088	1.59968	-0.324426	-0.171837	-0.130108	-0.189587	-0.130108	-0.145327	-0.136175	-0.189587	-0.136175	-0.192651
0.212007	0.227911	0.0785359	-0.0374454	-0.028607	-0.215643	-0.225964	-0.257446	-0.225964	-0.208939	-0.232942	-0.257446	-0.232942	-0.296277
-0.0117591	-0.0207248	-0.151863	-0.168217	0.863516	-0.705797	-0.722209	-0.739908	-0.722209	-0.727414	-0.717599	-0.739908	-0.717599	-0.777955
1.02138	1.11557	1.01893	0.729209	0.665618	0.886544	0.9561	0.855058	0.9561	0.931679	0.959933	0.855058	0.959933	0.837606
1.30547	1.31698	1.50535	2.06913	-0.0897046	-1.28957	-1.23222	-1.29774	-1.23222	-1.2931	-1.23303	-1.29774	-1.23303	-1.29401
0.121131	0.135446	0.0261781	0.0546676	0.67953	-0.879012	-0.92063	-0.904855	-0.92063	-0.90187	-0.934141	-0.904855	-0.934141	-0.91898
0.381164	0.457705	0.284296	0.121083	0.223049	-0.113162	-0.103075	-0.163649	-0.103075	-0.095008	-0.120905	-0.163649	-0.120905	-0.206308
0.85939	0.971412	0.790256	0.487798	0.449857	-0.352876	-0.27001	-0.38785	-0.27001	-0.306289	-0.267476	-0.38785	-0.267476	-0.414909
1.43839	1.30321	1.41185	0.966085	-0.860404	0.134623	0.166881	0.106439	0.166881	0.150906	0.163228	0.106439	0.163228	0.0841673
0.67221	0.762293	0.519819	-0.108331	1.60487	0.415616	0.489328	0.355093	0.489328	0.45521	0.516053	0.355093	0.516053	0.279289
0.751497	0.895668	0.671743	0.354839	0.613152	1.40245	1.54485	1.33186	1.54485	1.58964	1.52139	1.33186	1.52139	1.27485
0.346935	0.495632	0.253768	0.16492	0.755514	-0.22516	-0.110006	-0.267734	-0.110006	-0.156993	-0.111424	-0.267734	-0.111424	-0.310015
-0.583342	-0.513844	-0.571341	-0.395766	-0.145035	-0.216872	-0.225087	-0.225009	-0.225087	-0.221435	-0.225594	-0.225009	-0.225594	-0.217906
-0.687699	-0.610485	-0.669945	-0.47405	-1.01033	-0.880814	-0.898076	-0.882426	-0.898076	-0.885958	-0.896677	-0.882426	-0.896677	-0.870527
-0.0153931	0.150091	0.00420023	0.0144646	-0.308218	0.103189	0.231875	0.106037	0.231875	0.221019	0.238532	0.106037	0.238532	0.124804
0.181854	0.380327	0.182759	0.181645	0.228591	-0.376151	-0.210076	-0.381705	-0.210076	-0.22316	-0.205077	-0.381705	-0.205077	-0.373352
-0.332639	-0.210206	-0.285874	-0.136537	-0.0333069	0.0331931	0.100053	0.0419728	0.100053	0.125792	0.103851	0.0419728	0.103851	0.065222
-0.204537	-0.105371	-0.211415	-0.0444569	-0.551624	-0.272475	-0.231122	-0.285074	-0.231122	-0.236095	-0.228227	-0.285074	-0.228227	-0.284637
1.01733	1.2929	1.02866	1.52722	-0.846123	-1.26924	-0.990732	-1.27714	-0.990732	-1.19977	-0.991034	-1.27714	-0.991034	-1.27434
-0.278054	-0.15125	-0.270154	-0.208228	-0.578093	-0.922551	-0.901992	-0.924464	-0.901992	-0.878262	-0.899292	-0.924464	-0.899292	-0.912936
0.403239	0.613191	0.369546	0.417781	1.66745	0.486329	0.618617	0.457863	0.618617	0.677411	0.616206	0.457863	0.616206	0.444535
0.308876	0.480656	0.255197	0.234166	0.609014	0.0885438	0.22587	0.0572479	0.22587	0.190177	0.240936	0.0572479	0.240936	0.0341057
0.168251	0.314677	0.151122	0.149643	-0.302264	0.511386	0.58351	0.483487	0.58351	0.625004	0.578211	0.483487	0.578211	0.470594
0.355652	0.48662	0.192121	0.164438	0.377899	-0.752299	-0.722332	-0.781285	-0.722332	-0.713752	-0.707853	-0.781285	-0.707853	-0.811122
0.0802473	0.276309	0.11069	0.196858	-0.471684	-0.281023	-0.214177	-0.271359	-0.214177	-0.131106	-0.201677	-0.271359	-0.201677	-0.24659
-0.428058	-0.351511	-0.390195	-0.316937	-0.315127	-0.808449	-0.784422	-0.815064	-0.784422	-0.823518	-0.798378	-0.815064	-0.798378	-0.810223
0.457775	0.759046	0.437846	0.309908	0.288771	0.73806	1.01773	0.723836	1.01773	1.04832	1.03583	0.723836	1.03583	0.721407
0.691167	0.985968	0.717374	0.524013	2.14668	1.0715	1.33539	1.07628	1.33539	1.39964	1.34845	1.07628	1.34845	1.09737
0.0206779	0.191508	0.0992328	0.0486852	-0.494646	0.590216	0.694378	0.630373	0.694378	0.730644	0.724542	0.630373	0.724542	0.684362
-0.492686	-0.364543	-0.401061	-0.259752	-0.122959	-1.28677	-1.24367	-1.28364	-1.24367	-1.32109	-1.28287	-1.28364	-1.28287	-1.28355
-0.233758	-0.119022	-0.181011	-0.176966	0.349213	-0.274032	-0.251212	-0.256227	-0.251212	-0.216566	-0.240389	-0.256227	-0.240389	-0.225028
0.341361	0.556554	0.328868	0.228762	-0.688265	-0.55508	-0.381983	-0.547415	-0.381983	-0.468704	-0.345518	-0.547415	-0.345518	-0.53271
-0.380594	-0.27305	-0.302776	-0.327421	0.092034	-0.429474	-0.405729	-0.415853	-0.405729	-0.43095	-0.411625	-0.415853	-0.411625	-0.391602
-0.0566447	0.224973	0.124709	0.090947	1.06284	0.0407853	0.257301	0.110091	0.257301	0.244944	0.243495	0.110091	0.243495	0.171922
1.04615	1.21821	0.961078	1.06865	1.07285	-0.693706	-0.458708	-0.675128	-0.458708	-0.555128	-0.356969	-0.675128	-0.356969	-0.700613
-0.0870678	0.0450126	-0.0237156	-0.100226	-0.594559	-0.970275	-0.922551	-0.976271	-0.922551	-0.943737	-0.942101	-0.976271	-0.942101	-0.976647
0.0825553	0.391239	0.17724	0.125875	0.0795449	-0.61549	-0.372958	-0.583736	-0.372958	-0.418299	-0.389884	-0.583736	-0.389884	-0.549052
0.196022	0.372816	0.188697	0.138032	-0.80301	-0.215049	-0.0714404	-0.21594	-0.0714404	-0.119746	-0.0484252	-0.21594	-0.0484252	-0.207173
0.819317	1.12109	0.729053	0.509572	2.63377	1.08805	1.42148	1.03097	1.42148	1.4643	1.44439	1.03097	1.44439	0.976267
0.658067	0.94073	0.598294	0.431225	0.850895	-0.456046	-0.159655	-0.452228	-0.159655	-0.315791	-0.0671321	-0.452228	-0.0671321	-0.470307
0.834443	1.13898	0.824332	0.681641	2.06586	0.554126	0.924662	0.539205	0.924662	0.851965	0.940868	0.539205	0.940868	0.53663
0.925074	1.17496	0.848158	0.729563	2.16587	-0.0924196	0.246892	-0.0923014	0.246892	0.139656	0.349346	-0.0923014	0.349346	-0.110995
0.775192	1.2246	0.851903	0.728534	2.35358	-0.20265	0.427856	-0.165857	0.427856	0.130586	0.409416	-0.165857	0.409416	-0.118717
0.162947	0.474626	0.312828	0.129799	0.951314	-0.597772	-0.320307	-0.527603	-0.320307	-0.40222	-0.335994	-0.527603	-0.335994	-0.465775
1.31984	1.34061	1.28215	1.63612	-0.443711	-0.139714	-0.00173959	-0.159295	-0.00173959	-0.0183926	0.00176293	-0.159295	0.00176293	-0.167197
1.09833	1.2587	1.09206	1.33077	0.182735	-1.368	-1.23195	-1.36361	-1.23195	-1.30717	-1.21719	-1.36361	-1.21719	-1.35245
0.581088	0.550259	0.48158	0.0623225	0.362695	-0.66533	-0.708791	-0.707675	-0.708791	-0.71741	-0.726764	-0.707675	-0.726764	-0.742477
0.367094	0.339881	0.182734	-0.352058	0.51337	-0.027012	-0.0535936	-0.0623439	-0.0535936	-0.0499099	-0.0474116	-0.0623439	-0.0474116	-0.123044
1.66463	1.2823	1.69416	2.48293	-1.27714	-1.21231	-1.27716	-1.20454	-1.27716	-1.29724	-1.2749	-1.20454	-1.2749	-1.19709
1.1743	1.07952	1.26549	0.889635	-0.377422	1.32355	1.27423	1.33503	1.27423	1.25648	1.2731	1.33503	1.2731	1.35522
-1.18267	-1.18905	-1.15932	-0.792715	-0.681286	-1.19164	-1.23901	-1.18653	-1.23901	-1.23649	-1.23137	-1.18653	-1.23137	-1.17028
-0.839643	-0.802727	-0.814182	-0.605883	-0.591151	-0.471695	-0.506429	-0.460131	-0.506429	-0.503389	-0.493566	-0.460131	-0.493566	-0.436008
-1.07866	-1.15065	-1.14099	-0.951114	-0.986501	-1.3502	-1.4183	-1.35846	-1.4183	-1.43125	-1.4118	-1.35846	-1.4118	-1.36393
-1.17513	-1.15781	-1.11719	-0.730159	-0.8788	-1.20054	-1.23733	-1.18022	-1.23733	-1.24476	-1.22584	-1.18022	-1.22584	-1.15138
-1.69053	-1.69882	-1.65959	-1.5415	-2.50101	-1.26105	-1.30781	-1.24969	-1.30781	-1.29672	-1.29591	-1.24969	-1.29591	-1.22634
-1.3299	-1.39538	-1.41057	-1.26542	0.476127	-0.945368	-1.03493	-0.967393	-1.03493	-1.0438	-1.04491	-0.967393	-1.04491	-0.981758
-1.25913	-1.21829	-1.18214	-1.01753	-0.803502	-0.885033	-0.900145	-0.868977	-0.900145	-0.862893	-0.890207	-0.868977	-0.890207	-0.84352
-0.935209	-1.07601	-1.11544	-1.07886	0.379996	-0.802031	-0.914959	-0.865175	-0.914959	-0.934622	-0.96509	-0.865175	-0.96509	-0.923785
-1.48813	-1.73602	-1.66533	-1.56481	-1.75712	-1.07905	-1.22113	-1.13107	-1.22113	-1.28452	-1.28028	-1.13107	-1.28028	-1.20715
-0.837801	-0.753335	-0.727034	-0.2987	0.594222	-1.10309	-1.11631	-1.08716	-1.11631	-1.08701	-1.10732	-1.08716	-1.10732	-1.06193
-0.975627	-0.825567	-0.864667	-0.698029	-1.35563	-1.29671	-1.23405	-1.2624	-1.23405	-1.26765	-1.23622	-1.2624	-1.23622	-1.22805
-1.34508	-1.29406	-1.26596	-1.03651	-0.668155	-0.998595	-1.03035	-0.971038	-1.03035	-0.997154	-1.00562	-0.971038	-1.00562	-0.931513
-0.614158	-0.470306	-0.512035	-0.335623	0.599334	-0.0462929	-0.00472342	0.0057402	-0.00472342	0.0628556	0.0357035	0.0057402	0.0357035	0.0708511
-1.51548	-1.73962	-1.66605	-1.57746	-1.56894	-1.23868	-1.35536	-1.27772	-1.35536	-1.3924	-1.39368	-1.27772	-1.39368	-1.31897
-0.511126	-0.382789	-0.458075	-0.279403	0.235557	-1.34143	-1.35375	-1.33439	-1.35375	-1.32091	-1.34597	-1.33439	-1.34597	-1.31503
-0.486179	-0.378327	-0.396108	-0.114667	0.56958	-1.07371	-1.08578	-1.06426	-1.08578	-1.05542	-1.08085	-1.06426	-1.08085	-1.04389
-0.717974	-0.537811	-0.61574	-0.478359	-1.11411	-0.577017	-0.477048	-0.532276	-0.477048	-0.457801	-0.462475	-0.532276	-0.462475	-0.482587
-1.17707	-1.05105	-1.0672	-0.894573	0.757142	-0.99413	-0.972669	-0.959497	-0.972669	-0.944464	-0.956766	-0.959497	-0.956772	-0.917747
-1.13138	-1.00632	-1.01903	-0.678184	-0.340074	-0.999422	-0.984987	-0.962174	-0.984987	-0.960693	-0.967828	-0.962174	-0.967828	-0.918899
-0.566522	-0.461692	-0.537117	-0.303364	-1.29086	-0.99383	-0.986735	-0.987056	-0.986735	-0.970316	-0.977419	-0.987056	-0.977419	-0.968122
-1.68435	-1.66926	-1.55971	-0.836166	-0.412256	-1.0251	-1.08094	-0.995075	-1.08094	-1.06202	-1.05363	-0.995075	-1.05363	-0.956918
-0.818354	-0.687421	-0.772098	-0.574332	0.196853	-0.671277	-0.652804	-0.660378	-0.652804	-0.612491	-0.642653	-0.660378	-0.642653	-0.636145
-1.37486	-1.40121	-1.35814	-1.01866	-2.35115	-1.2817	-1.34365	-1.27647	-1.34365	-1.35034	-1.33563	-1.27647	-1.33563	-1.25877
-0.15452	0.00361727	-0.152158	-0.177448	-0.961633	-0.88502	-0.848773	-0.88571	-0.848773	-0.810456	-0.84411	-0.88571	-0.84411	-0.873307
-0.885167	-1.02046	-1.06806	-1.11273	-0.920172	-0.77339	-0.839365	-0.824119	-0.839365	-0.846635	-0.87459	-0.824119	-0.87459	-0.881001
-1.33434	-1.33172	-1.27969	-1.12093	-1.89908	-1.30346	-1.34098	-1.29533	-1.34098	-1.32112	-1.33179	-1.29533	-1.33179	-1.27614
-1.40214	-1.43194	-1.38443	-0.664837	-1.00995	-1.0026	-1.06019	-1.01315	-1.06019	-1.04757	-1.06519	-1.01315	-1.06519	-1.01089
-0.0582408	0.023851	-0.0431309	0.0729361	0.161221	0.00978833	-0.0054893	0.00825437	-0.0054893	0.0330285	-0.00213683	0.00825437	-0.00213683	0.0221115
-0.967745	-0.961394	-0.916187	-0.499908	-0.483132	-1.02333	-1.0666	-1.01412	-1.0666	-1.05947	-1.06118	-1.01412	-1.06118	-0.994836
-1.34208	-1.3343	-1.3296	-0.550339	-0.648831	-1.15847	-1.21236	-1.16033	-1.21236	-1.21489	-1.20989	-1.16033	-1.20989	-1.14951
-1.64427	-1.66562	-1.59615	-0.699347	-0.968164	-1.37205	-1.43355	-1.35892	-1.43355	-1.43046	-1.42063	-1.35892	-1.42063	-1.3351
-0.671861	-0.531472	-0.592579	-0.450249	-1.42057	-0.993113	-0.970525	-0.971781	-0.970525	-0.943028	-0.954924	-0.971781	-0.954924	-0.938443
-1.47502	-1.59796	-1.41594	-1.18051	-1.10959	-1.24266	-1.34415	-1.22289	-1.34415	-1.36825	-1.32354	-1.22289	-1.32354	-1.19185
-1.39227	-1.49268	-1.2513	-0.820985	-0.775541	-0.937032	-1.01379	-0.878025	-1.01379	-1.00933	-0.962192	-0.878025	-0.962192	-0.825222
-0.475375	-0.405011	-0.31857	-0.235501	1.03737	-0.488505	-0.489953	-0.435447	-0.489953	-0.461118	-0.460095	-0.435447	-0.460095	-0.378375
-0.402079	-0.366487	-0.289028	-0.220192	0.539809	-0.239341	-0.284786	-0.199091	-0.284786	-0.263723	-0.254684	-0.199091	-0.254684	-0.149431
-0.720258	-0.692701	-0.602188	-0.354084	1.4351	-0.756382	-0.792224	-0.710209	-0.792224	-0.764458	-0.754728	-0.710209	-0.754728	-0.653271
-1.15046	-1.22949	-1.08588	-0.763125	-1.02216	-0.715322	-0.819041	-0.683549	-0.819041	-0.836153	-0.789905	-0.683549	-0.789905	-0.640718
-1.35875	-1.43675	-1.20042	-0.826099	-1.59835	-0.943272	-1.01609	-0.890466	-1.01609	-1.0156	-0.976684	-0.890466	-0.976684	-0.842484
-1.90062	-2.11743	-1.95916	-1.99316	-1.32328	-1.61937	-1.69513	-1.62187	-1.69513	-1.70961	-1.7001	-1.62187	-1.7001	-1.61688
-0.341479	-0.234703	-0.222675	-0.325009	0.305398	-0.83281	-0.791026	-0.805819	-0.791026	-0.832524	-0.797383	-0.805819	-0.797383	-0.774288
-1.64722	-1.84962	-1.72834	-1.72583	-1.63112	-1.17578	-1.30982	-1.2108	-1.30982	-1.36159	-1.34373	-1.2108	-1.34373	-1.23989
-1.52523	-1.68956	-1.54283	-1.46433	-1.14846	-1.22668	-1.32374	-1.22758	-1.32374	-1.34255	-1.32147	-1.22758	-1.32147	-1.21769
-1.01435	-1.07246	-1.02775	-1.05268	-2.37523	-1.20276	-1.26087	-1.20317	-1.26087	-1.26582	-1.25836	-1.20317	-1.25836	-1.1923
-1.65397	-1.84043	-1.67987	-1.56855	-1.30668	-1.22289	-1.33274	-1.23012	-1.33274	-1.3618	-1.33755	-1.23012	-1.33755	-1.22612
-0.740811	-0.75095	-0.709121	-0.714624	-0.127996	-1.07966	-1.12391	-1.06826	-1.12391	-1.10489	-1.1116	-1.06826	-1.1116	-1.04413
-1.2872	-1.38566	-1.28875	-1.21208	-1.6511	-0.957603	-1.05655	-0.958686	-1.05655	-1.07014	-1.05333	-0.958686	-1.05333	-0.946478
-1.43649	-1.57514	-1.44543	-0.965684	-0.437179	-0.747834	-0.88047	-0.747702	-0.88047	-0.918139	-0.875597	-0.747702	-0.875597	-0.73543
-1.36749	-1.50004	-1.39389	-1.08275	-1.77411	-1.23331	-1.31514	-1.23461	-1.31514	-1.32254	-1.31375	-1.23461	-1.31375	-1.22514
-0.656171	-0.634827	-0.595093	-0.384799	0.515542	-0.260691	-0.31156	-0.246593	-0.31156	-0.309837	-0.301504	-0.246593	-0.301504	-0.21871
-0.924798	-0.937515	-0.875089	-0.965105	-0.32554	-1.18032	-1.23346	-1.1736	-1.23346	-1.2378	-1.22992	-1.1736	-1.22992	-1.15541
-1.35001	-1.46459	-1.35323	-1.39675	-2.24792	-1.33041	-1.4145	-1.33377	-1.4145	-1.42735	-1.41557	-1.33377	-1.41557	-1.32503
-0.55228	-0.522084	-0.46973	-0.516247	-1.51374	-1.18499	-1.20115	-1.16597	-1.20115	-1.20722	-1.19588	-1.16597	-1.19588	-1.13881
-1.5149	-1.621	-1.4851	-1.35968	-2.02072	-1.02611	-1.12699	-1.01752	-1.12699	-1.14215	-1.1155	-1.01752	-1.1155	-0.995777
-1.51222	-1.65809	-1.52859	-1.69056	-2.03347	-1.46406	-1.52807	-1.46281	-1.52807	-1.53524	-1.52787	-1.46281	-1.52787	-1.45203
-0.925093	-0.950217	-0.884624	-0.682462	-0.633998	-0.904772	-0.955409	-0.887727	-0.955409	-0.955553	-0.942422	-0.887727	-0.942422	-0.858901
-0.42052	-0.379012	-0.362723	-0.458129	0.343315	-0.253344	-0.284484	-0.234683	-0.284484	-0.253725	-0.267427	-0.234683	-0.267427	-0.201728
-0.534527	-0.438476	-0.576441	0.339691	1.55705	-0.442972	-0.381353	-0.489905	-0.381353	-0.374643	-0.404148	-0.489905	-0.404148	-0.524995
-0.985595	-1.03504	-0.989513	-1.02493	-1.04588	-1.33002	-1.38243	-1.32708	-1.38243	-1.36771	-1.37655	-1.32708	-1.37655	-1.31195
-1.66136	-1.79674	-1.66864	-1.09189	-1.7108	-1.36052	-1.45048	-1.36583	-1.45048	-1.46466	-1.45222	-1.36583	-1.45222	-1.35938
-1.30648	-1.33773	-1.1765	-0.901166	-0.848913	-1.3267	-1.3786	-1.29225	-1.3786	-1.37117	-1.35449	-1.29225	-1.35449	-1.25729
-1.4983	-1.64587	-1.55557	-1.74141	-2.09505	-1.22643	-1.32982	-1.24155	-1.32982	-1.35106	-1.34119	-1.24155	-1.34119	-1.24555
-0.489887	-0.425686	-0.441838	-0.799436	0.246229	-0.0848206	-0.075882	-0.0739672	-0.075882	-0.0556619	-0.0667922	-0.0739672	-0.0667922	-0.0492873
-0.442865	-0.388068	-0.337665	-0.363636	0.73928	-0.312184	-0.32431	-0.273396	-0.32431	-0.314118	-0.305805	-0.273396	-0.305805	-0.229478
-1.19983	-1.29282	-1.16531	-0.977584	-1.16114	-0.841392	-0.939465	-0.830537	-0.939465	-0.951537	-0.927485	-0.830537	-0.927485	-0.807088
