0.624193	0.49146	0.237688	-0.595351	-0.412256	-1.0251	-1.08094	-0.995075	-1.08094	-1.06202	-1.05363	-0.995075	-1.05363	-0.956918	-1.26904	0.17482	-0.299214	-0.405503	-0.393425	-0.415289	-0.375014	-0.386278	-0.375872
-0.36352	-0.303266	-0.458235	-0.452436	0.196853	-0.671277	-0.652804	-0.660378	-0.652804	-0.612491	-0.642653	-0.660378	-0.642653	-0.636145	-0.438745	0.257509	0.443686	0.536069	0.532879	0.548834	0.525538	0.558486	0.547307
-0.422477	-0.363379	-0.522715	-1.04063	-2.35115	-1.2817	-1.34365	-1.27647	-1.34365	-1.35034	-1.33563	-1.27647	-1.33563	-1.25877	1.6817	0.608714	1.01155	1.12338	1.13123	1.10946	1.09961	1.11432	1.1153
1.48633	1.47988	1.37267	0.825203	-0.961633	-0.88502	-0.848773	-0.88571	-0.848773	-0.810456	-0.84411	-0.88571	-0.84411	-0.873307	1.08762	0.298087	0.573818	0.669211	0.631582	0.59395	0.523921	0.479511	0.432675
2.47681	2.55167	2.42143	2.0278	-0.920172	-0.77339	-0.839365	-0.824119	-0.839365	-0.846635	-0.87459	-0.824119	-0.87459	-0.881001	0.385275	0.296799	-0.00582098	-0.335362	-0.456268	-0.467568	-0.437962	-0.373701	-0.34708
0.961256	0.961866	0.749074	0.381073	-1.89908	-1.30346	-1.34098	-1.29533	-1.34098	-1.32112	-1.33179	-1.29533	-1.33179	-1.27614	0.45692	-0.279453	-0.290089	-0.218088	-0.221709	-0.276389	-0.387015	-0.439754	-0.465785
0.609875	0.561892	0.380318	-0.636938	-1.00995	-1.0026	-1.06019	-1.01315	-1.06019	-1.04757	-1.06519	-1.01315	-1.06519	-1.01089	-0.471964	0.842921	0.7231	0.781548	0.722681	0.669007	0.613506	0.591265	0.570353
-0.828909	-0.711509	-0.827116	-1.1242	0.161221	0.00978833	-0.0054893	0.00825437	-0.0054893	0.0330285	-0.00213683	0.00825437	-0.00213683	0.0221115	0.406647	0.433912	0.703726	0.773849	0.842703	0.826523	0.828358	0.831373	0.811081
-0.360894	-0.334563	-0.507293	-1.00221	-0.483132	-1.02333	-1.0666	-1.01412	-1.0666	-1.05947	-1.06118	-1.01412	-1.06118	-0.994836	1.14213	0.461679	0.268648	0.196706	0.216879	0.198426	0.224739	0.268204	0.280842
-0.846063	-0.751533	-0.937264	-1.52628	-0.648831	-1.15847	-1.21236	-1.16033	-1.21236	-1.21489	-1.20989	-1.16033	-1.20989	-1.14951	0.828219	1.08862	1.28458	1.32305	1.32221	1.35113	1.37936	1.3881	1.38615
-0.496437	-0.490561	-0.680678	-1.44103	-0.968164	-1.37205	-1.43355	-1.35892	-1.43355	-1.43046	-1.42063	-1.35892	-1.42063	-1.3351	0.715069	0.826812	0.846714	0.915395	0.960294	0.981149	0.967015	0.958932	0.955276
0.984581	1.1395	0.869029	0.434919	-1.42057	-0.993113	-0.970525	-0.971781	-0.970525	-0.943028	-0.954924	-0.971781	-0.954924	-0.938443	1.05445	1.89847	1.39502	1.185	0.909672	0.638955	0.387948	0.224364	0.156826
-0.640964	-0.448928	-0.696823	-1.02352	-1.10959	-1.24266	-1.34415	-1.22289	-1.34415	-1.36825	-1.32354	-1.22289	-1.32354	-1.19185	0.170133	-0.103536	-0.0957673	-0.0980517	-0.18692	-0.34397	-0.520723	-0.632525	-0.644752
-0.81057	-0.619048	-0.863293	-1.3018	-0.775541	-0.937032	-1.01379	-0.878025	-1.01379	-1.00933	-0.962192	-0.878025	-0.962192	-0.825222	0.597754	1.37519	1.50039	1.53776	1.58304	1.59987	1.57718	1.59575	1.591
-0.64423	-0.523791	-0.749496	-1.30445	1.03737	-0.488505	-0.489953	-0.435447	-0.489953	-0.461118	-0.460095	-0.435447	-0.460095	-0.378375	0.500518	0.246999	0.0585935	-0.264721	-0.365013	-0.377484	-0.336197	-0.26786	-0.201182
-0.887692	-0.81295	-0.913221	-1.33948	0.539809	-0.239341	-0.284786	-0.199091	-0.284786	-0.263723	-0.254684	-0.199091	-0.254684	-0.149431	-0.340237	0.663028	0.570807	0.460756	0.379361	0.337437	0.325631	0.264452	0.281962
-0.729753	-0.629708	-0.633959	-1.30915	1.4351	-0.756382	-0.792224	-0.710209	-0.792224	-0.764458	-0.754728	-0.710209	-0.754728	-0.653271	-0.106627	0.707451	0.561277	0.375217	0.317968	0.204411	0.162923	0.122635	0.120119
-1.04835	-0.859338	-0.972718	-1.35652	-1.02216	-0.715322	-0.819041	-0.683549	-0.819041	-0.836153	-0.789905	-0.683549	-0.789905	-0.640718	1.75437	1.12492	1.16649	1.2956	1.40597	1.46011	1.49617	1.50562	1.5051
-0.728324	-0.545902	-0.763472	-0.921375	-1.59835	-0.943272	-1.01609	-0.890466	-1.01609	-1.0156	-0.976684	-0.890466	-0.976684	-0.842484	1.64218	1.21604	1.13238	1.02385	0.79353	0.609105	0.494775	0.483953	0.472641
-0.141709	-0.0207223	-0.208835	-0.238283	-1.32328	-1.61937	-1.69513	-1.62187	-1.69513	-1.70961	-1.7001	-1.62187	-1.7001	-1.61688	1.40913	0.912118	0.751374	0.597542	0.506988	0.453429	0.447532	0.453156	0.465803
-0.790384	-0.585585	-0.642647	-0.957595	0.305398	-0.83281	-0.791026	-0.805819	-0.791026	-0.832524	-0.797383	-0.805819	-0.797383	-0.774288	1.85244	1.76272	1.90076	2.00577	2.0293	2.04051	2.04792	2.04653	2.0325
-0.883729	-0.716417	-0.92035	-0.773263	-1.63112	-1.17578	-1.30982	-1.2108	-1.30982	-1.36159	-1.34373	-1.2108	-1.34373	-1.23989	0.435833	0.749987	0.893643	0.945162	0.92274	0.868453	0.845292	0.831298	0.837371
-0.774346	-0.612882	-0.860695	-1.05295	-1.14846	-1.22668	-1.32374	-1.22758	-1.32374	-1.34255	-1.32147	-1.22758	-1.32147	-1.21769	-0.738728	0.0506817	0.117119	0.208107	0.330924	0.44726	0.573444	0.637041	0.648743
-0.572594	-0.341969	-0.45584	-0.738988	-2.37523	-1.20276	-1.26087	-1.20317	-1.26087	-1.26582	-1.25836	-1.20317	-1.25836	-1.1923	0.114785	-0.0653321	0.0461874	0.0639752	0.184922	0.238993	0.249048	0.237826	0.228901
-0.96006	-0.76933	-0.970696	-0.843526	-1.30668	-1.22289	-1.33274	-1.23012	-1.33274	-1.3618	-1.33755	-1.23012	-1.33755	-1.22612	0.111398	0.805569	0.596743	0.261998	0.168218	0.228018	0.339023	0.400625	0.418199
-0.599498	-0.417919	-0.477104	-0.74914	-0.127996	-1.07966	-1.12391	-1.06826	-1.12391	-1.10489	-1.1116	-1.06826	-1.1116	-1.04413	0.15526	0.250904	-0.0839003	-0.301158	-0.318182	-0.341153	-0.33817	-0.347811	-0.377443
-0.849294	-0.675916	-0.898228	-1.11829	-1.6511	-0.957603	-1.05655	-0.958686	-1.05655	-1.07014	-1.05333	-0.958686	-1.05333	-0.946478	0.870743	0.499477	0.538937	0.325146	0.109791	0.0168971	0.0357334	0.0357201	0.0596383
-1.02306	-0.852731	-1.01691	-1.58264	-0.437179	-0.747834	-0.88047	-0.747702	-0.88047	-0.918139	-0.875597	-0.747702	-0.875597	-0.73543	-1.14991	0.171331	0.428718	0.556814	0.690255	0.767303	0.783848	0.779533	0.781604
0.176829	0.344045	0.26355	0.35275	-1.77411	-1.23331	-1.31514	-1.23461	-1.31514	-1.32254	-1.31375	-1.23461	-1.31375	-1.22514	0.60136	0.265199	-0.0645715	-0.199223	-0.10026	-0.00930664	0.00388735	0.0296415	0.0279797
-0.990776	-0.878006	-0.884342	-1.37413	0.515542	-0.260691	-0.31156	-0.246593	-0.31156	-0.309837	-0.301504	-0.246593	-0.301504	-0.21871	0.385275	0.640213	0.656932	0.561016	0.476972	0.459064	0.455344	0.436961	0.429009
-0.467243	-0.24993	-0.290545	-0.532031	-0.32554	-1.18032	-1.23346	-1.1736	-1.23346	-1.2378	-1.22992	-1.1736	-1.22992	-1.15541	0.251564	0.246258	0.284021	0.239284	0.211103	0.20303	0.188041	0.176216	0.168465
-0.48435	-0.229464	-0.383372	-0.554783	-2.24792	-1.33041	-1.4145	-1.33377	-1.4145	-1.42735	-1.41557	-1.33377	-1.41557	-1.32503	0.68505	-0.405479	-0.376305	-0.389459	-0.308013	-0.2319	-0.145234	-0.135468	-0.137428
-0.362823	-0.260437	-0.325242	-0.62885	-1.51374	-1.18499	-1.20115	-1.16597	-1.20115	-1.20722	-1.19588	-1.16597	-1.19588	-1.13881	0.959069	0.0829816	-0.370596	-0.203366	-0.0854298	0.0113174	0.0745826	0.099987	0.121748
-0.867726	-0.708893	-0.865395	-0.957378	-2.02072	-1.02611	-1.12699	-1.01752	-1.12699	-1.14215	-1.1155	-1.01752	-1.1155	-0.995777	-0.104019	0.19232	0.231743	0.168085	0.162844	0.133055	0.0975492	0.0819615	0.0762533
-0.0903529	0.152579	-0.0138594	-0.139541	-2.03347	-1.46406	-1.52807	-1.46281	-1.52807	-1.53524	-1.52787	-1.46281	-1.52787	-1.45203	1.31242	1.59077	1.68734	1.76314	1.8548	1.88007	1.89099	1.89993	1.889
-0.911005	-0.700436	-0.724945	-1.08068	-0.633998	-0.904772	-0.955409	-0.887727	-0.955409	-0.955553	-0.942422	-0.887727	-0.942422	-0.858901	0.729525	0.883885	0.656213	0.641589	0.730642	0.725871	0.714706	0.713015	0.708772
-0.592641	-0.515009	-0.582246	-0.984077	0.343315	-0.253344	-0.284484	-0.234683	-0.284484	-0.253725	-0.267427	-0.234683	-0.267427	-0.201728	0.809554	0.806583	0.363584	0.0897161	-0.361044	-0.830166	-1.22192	-1.59051	-1.72393
0.228848	0.281128	0.112174	-0.696609	1.55705	-0.442972	-0.381353	-0.489905	-0.381353	-0.374643	-0.404148	-0.489905	-0.404148	-0.524995	1.9893	1.89696	1.50587	1.36392	1.29409	1.28053	1.25665	1.22059	1.20242
-0.418397	-0.235028	-0.296398	-0.510058	-1.04588	-1.33002	-1.38243	-1.32708	-1.38243	-1.36771	-1.37655	-1.32708	-1.37655	-1.31195	0.100942	0.109916	0.0421417	-0.164167	-0.301858	-0.296167	-0.323743	-0.345365	-0.353248
-0.428869	-0.315193	-0.54094	-0.616858	-1.7108	-1.36052	-1.45048	-1.36583	-1.45048	-1.46466	-1.45222	-1.36583	-1.45222	-1.35938	0.567242	-0.867706	-1.37468	-1.59546	-1.54599	-1.45465	-1.39619	-1.33055	-1.30103
-0.472798	-0.294215	-0.46245	-1.01605	-0.848913	-1.3267	-1.3786	-1.29225	-1.3786	-1.37117	-1.35449	-1.29225	-1.35449	-1.25729	0.0711642	-1.14286	-1.40256	-1.36332	-1.19496	-1.09038	-1.034	-0.983787	-0.949147
-0.833918	-0.634903	-0.789052	-0.746637	-2.09505	-1.22643	-1.32982	-1.24155	-1.32982	-1.35106	-1.34119	-1.24155	-1.34119	-1.24555	0.107968	0.234338	-0.169172	-0.313059	-0.400003	-0.407647	-0.459909	-0.487391	-0.522002
-0.743909	-0.56271	-0.578699	-0.708671	0.246229	-0.0848206	-0.075882	-0.0739672	-0.075882	-0.0556619	-0.0667922	-0.0739672	-0.0667922	-0.0492873	0.846018	0.314785	0.36709	0.276896	0.131088	-0.012566	-0.0807821	-0.136759	-0.163922
-1.19445	-1.15868	-1.19967	-1.44296	0.73928	-0.312184	-0.32431	-0.273396	-0.32431	-0.314118	-0.305805	-0.273396	-0.305805	-0.229478	0.557608	1.05724	0.541364	0.462578	0.58154	0.628421	0.618456	0.654346	0.662171
-1.12277	-0.902625	-1.05984	-1.32749	-1.16114	-0.841392	-0.939465	-0.830537	-0.939465	-0.951537	-0.927485	-0.830537	-0.927485	-0.807088	-1.07333	0.652701	0.52725	0.311453	-0.0170779	-0.338483	-0.610341	-0.721856	-0.748851
-1.11697	-0.896198	-0.934812	-0.98772	0.0505035	-0.722306	-0.782649	-0.723291	-0.782649	-0.777854	-0.781296	-0.723291	-0.781296	-0.711544	-0.727067	0.168064	-0.360257	-0.518516	-0.532849	-0.472043	-0.463597	-0.479437	-0.472725
-0.781284	-0.676464	-0.751304	-1.10254	-0.58025	-1.09068	-1.13212	-1.07626	-1.13212	-1.13099	-1.12482	-1.07626	-1.12482	-1.05202	0.744518	0.480355	0.475826	0.566922	0.48888	0.473059	0.450799	0.432699	0.429896
-0.783922	-0.679421	-0.740842	-1.15274	-0.438287	-0.604183	-0.663609	-0.583982	-0.663609	-0.658224	-0.64774	-0.583982	-0.64774	-0.551587	-0.528506	-0.123399	0.0303647	0.0501058	-0.0826645	-0.25722	-0.397819	-0.505117	-0.518307
1.32095	1.01615	1.20821	0.84466	0.610343	-0.561989	-0.604101	-0.587463	-0.604101	-0.579854	-0.615158	-0.587463	-0.615158	-0.606501	1.20143	0.694851	0.268109	0.0371765	-0.236941	-0.328612	-0.375095	-0.422899	-0.408185
-0.658269	-0.514218	-0.716539	-0.985621	-1.23291	-0.979431	-1.0555	-0.960137	-1.0555	-1.05125	-1.03479	-0.960137	-1.03479	-0.930334	1.09387	0.837565	1.07187	1.10222	1.12608	1.12342	1.12494	1.11028	1.09384
-0.381324	-0.115458	-0.245792	-0.659619	-1.96757	-0.439456	-0.499436	-0.442404	-0.499436	-0.496997	-0.501168	-0.442404	-0.501168	-0.435408	0.114785	0.466457	0.309778	0.414152	0.475366	0.497366	0.522255	0.525512	0.540964
0.234043	0.435482	0.315624	-0.0387359	-0.851654	-0.559716	-0.590368	-0.554167	-0.590368	-0.568829	-0.583097	-0.554167	-0.583097	-0.534857	-0.825979	-0.0186871	-0.478702	-0.64966	-0.855027	-0.854584	-0.877887	-0.844567	-0.818366
-0.421593	-0.236097	-0.421787	-0.61823	-1.3283	-1.13843	-1.22941	-1.15629	-1.22941	-1.25139	-1.25207	-1.15629	-1.25207	-1.17281	0.486665	0.64708	0.896789	1.00605	1.09234	1.13147	1.13538	1.1206	1.09608
0.166649	0.443374	0.309545	0.15934	-1.20002	-0.766248	-0.833305	-0.792349	-0.833305	-0.830845	-0.849913	-0.792349	-0.849913	-0.810298	-1.26904	0.105432	0.133077	0.240812	0.261569	0.341911	0.405885	0.42548	0.438204
-0.0961288	0.00214364	-0.260017	-0.422544	-0.676725	0.79565	0.81251	0.782191	0.81251	0.874742	0.806996	0.782191	0.806996	0.785821	0.217041	0.855146	0.374777	0.0538963	-0.353885	-0.708097	-0.97184	-1.06835	-1.08525
-0.86668	-0.634211	-0.751146	-1.04829	-2.1308	-0.716769	-0.801917	-0.699962	-0.801917	-0.801156	-0.784077	-0.699962	-0.784077	-0.66966	-0.173055	0.338128	-0.176858	-0.426425	-0.558517	-0.568313	-0.519348	-0.48598	-0.46417
-1.10725	-1.02212	-1.07937	-1.30116	1.0898	-0.192975	-0.214474	-0.148272	-0.214474	-0.187933	-0.182835	-0.148272	-0.182835	-0.0930929	-0.135265	0.378057	0.223698	-0.18935	-0.465144	-0.578533	-0.58207	-0.545295	-0.52174
0.687671	0.776422	0.634407	0.0455255	-0.636421	-1.22414	-1.29422	-1.24181	-1.29422	-1.28825	-1.30546	-1.24181	-1.30546	-1.24749	-1.67001	0.207881	0.00847346	-0.0803325	-0.129005	-0.161152	-0.280996	-0.322912	-0.350179
-0.58217	-0.460963	-0.654612	-1.34604	0.0948801	-0.825545	-0.898922	-0.859534	-0.898922	-0.912901	-0.910607	-0.859534	-0.910607	-0.888055	0.393407	-0.0190015	-0.218527	-0.406796	-0.488894	-0.490475	-0.449817	-0.414434	-0.410877
0.376536	0.339677	0.132918	-0.730249	-0.142339	-0.142472	-0.190444	-0.173263	-0.190444	-0.166235	-0.205052	-0.173263	-0.205052	-0.191008	0.0922182	0.708242	0.381565	0.268257	0.251712	0.220837	0.195513	0.237241	0.251453
0.865645	1.04724	0.845517	0.317555	-0.626233	-0.538919	-0.628626	-0.611868	-0.628626	-0.641441	-0.678226	-0.611868	-0.678226	-0.701465	0.225491	0.867319	0.590855	0.415327	0.308289	0.18038	0.0819578	0.00387176	-0.0235237
1.04503	1.0592	0.92177	0.55784	0.4824	-0.474474	-0.488773	-0.519856	-0.488773	-0.491464	-0.48044	-0.519856	-0.48044	-0.580407	1.14414	0.108881	-0.270311	-0.379057	-0.432161	-0.356529	-0.284247	-0.246277	-0.223806
-1.20109	-1.14118	-1.19925	-1.66054	-0.45688	0.587834	0.593783	0.545467	0.593783	0.615606	0.580566	0.545467	0.580566	0.517392	-0.355723	0.662287	0.810664	0.870025	0.854188	0.864899	0.858393	0.849684	0.833195
-0.490452	-0.431132	-0.622762	-0.847811	-2.06855	-1.25751	-1.32083	-1.25847	-1.32083	-1.31326	-1.31817	-1.25847	-1.31817	-1.24717	-0.0512796	-0.143253	-1.089	-1.25807	-1.3198	-1.29294	-1.25824	-1.22278	-1.20175
-1.08752	-0.970917	-1.10525	-1.69464	-0.713683	-1.27889	-1.31894	-1.28081	-1.31894	-1.31979	-1.3159	-1.28081	-1.3159	-1.27011	1.14758	0.74459	0.954461	0.889478	0.756711	0.6289	0.520071	0.498091	0.497462
-0.870689	-0.73788	-0.955375	-0.934889	-1.61715	-1.13917	-1.2201	-1.13931	-1.2201	-1.22185	-1.21618	-1.13931	-1.21618	-1.12658	0.0430525	0.727923	0.968845	0.922682	1.02599	1.14673	1.24617	1.3186	1.35303
-0.544376	-0.383108	-0.573637	-0.951854	-1.21506	-0.85403	-0.880915	-0.856039	-0.880915	-0.859841	-0.87768	-0.856039	-0.87768	-0.844351	-0.627244	0.330732	0.59998	0.626368	0.508616	0.404613	0.279018	0.201836	0.171244
-1.24354	-1.09511	-1.27706	-1.63872	-0.505543	-1.16224	-1.23622	-1.16674	-1.23622	-1.24151	-1.23482	-1.16674	-1.23482	-1.15858	1.06285	0.567354	0.758206	0.758628	0.719648	0.695965	0.673252	0.66907	0.673476
-0.852722	-0.825686	-0.846425	-1.46528	0.134595	-0.557524	-0.579743	-0.554964	-0.579743	-0.548631	-0.572461	-0.554964	-0.572461	-0.537841	0.492364	0.855937	0.764454	0.691954	0.617845	0.617538	0.572183	0.509993	0.499935
-0.931471	-0.820518	-1.01075	-0.948164	-1.85748	-1.06122	-1.1551	-1.07392	-1.1551	-1.16466	-1.16249	-1.07392	-1.16249	-1.07327	0.757791	1.45611	1.72937	1.84507	1.88604	1.85806	1.80396	1.77106	1.74746
-0.791964	-0.695708	-0.83002	-1.40154	-0.867036	-0.935659	-1.00235	-0.952207	-1.00235	-0.990537	-1.01158	-0.952207	-1.01158	-0.95561	0.134907	0.0548811	0.0622346	-0.230106	-0.532849	-0.894764	-1.10985	-1.22227	-1.26464
-0.432715	-0.373113	-0.453185	-0.989012	-0.3785	-0.555244	-0.587916	-0.547136	-0.587916	-0.567052	-0.58026	-0.547136	-0.58026	-0.525384	0.605678	0.138959	-0.0211941	-0.34312	-0.509879	-0.568921	-0.574468	-0.52949	-0.494461
-0.0209365	0.0349236	-0.0545222	-0.910853	0.327643	-1.25568	-1.3015	-1.26674	-1.3015	-1.28534	-1.30586	-1.26674	-1.30586	-1.26624	0.771184	0.813461	0.475017	0.40519	0.174663	-0.058694	-0.241354	-0.348246	-0.335615
0.548443	0.608594	0.529558	-0.180704	-1.87315	-1.21043	-1.24448	-1.21242	-1.24448	-1.2236	-1.24346	-1.21242	-1.24346	-1.2018	0.614688	1.06251	1.11022	0.969697	0.809653	0.669983	0.581046	0.511044	0.490304
-1.30924	-1.19135	-1.35761	-1.75093	-1.39075	-1.2992	-1.34947	-1.29602	-1.34947	-1.35812	-1.34391	-1.29602	-1.34391	-1.28057	0.597754	1.4135	1.67363	1.78218	1.83921	1.85427	1.84761	1.83638	1.82566
-0.900278	-0.816086	-1.00418	-1.44935	-0.809481	-1.21414	-1.28021	-1.20921	-1.28021	-1.27572	-1.27263	-1.20921	-1.27263	-1.19142	1.11189	0.542936	0.264423	0.126594	0.0948939	0.0761179	0.0866322	0.0926328	0.111171
-0.226384	-0.182959	-0.312724	-0.923524	-0.945231	-1.30295	-1.29218	-1.30001	-1.29218	-1.3041	-1.29026	-1.30001	-1.29026	-1.28482	2.22488	1.43736	1.32859	1.16026	1.03242	0.994997	0.972903	0.954534	0.939228
-0.260854	-0.249606	-0.330869	-1.12868	-0.756693	-1.07627	-1.1148	-1.07759	-1.1148	-1.13091	-1.11089	-1.07759	-1.11089	-1.06619	0.0277414	0.664682	0.83251	0.812079	0.769468	0.801682	0.837884	0.841339	0.835654
-1.06252	-0.829389	-0.999427	-1.1806	-0.689512	-1.34891	-1.43985	-1.37059	-1.43985	-1.45544	-1.4545	-1.37059	-1.4545	-1.38788	1.21698	0.502226	0.290629	0.162472	0.102744	0.0334702	0.0167294	0.0403726	0.0521746
0.398326	0.76782	0.689961	0.478541	-1.92155	-1.34792	-1.40031	-1.3491	-1.40031	-1.39579	-1.39942	-1.3491	-1.39942	-1.34118	0.378776	-0.336862	-0.237631	-0.195579	-0.118301	-0.17686	-0.165516	-0.167572	-0.179649
0.623322	1.12328	0.640135	-0.123747	-0.519176	0.154832	0.151048	0.0912388	0.151048	0.21859	0.11317	0.0912388	0.11317	0.0331856	-0.910546	-0.410491	-0.316385	-0.1989	-0.0164537	0.0879029	0.13001	0.122635	0.139323
0.744082	1.01641	0.951383	0.0781472	0.51498	-0.223713	-0.2346	-0.264736	-0.2346	-0.181431	-0.255784	-0.264736	-0.255784	-0.296406	-0.793199	-0.67151	-1.16628	-1.10171	-1.17159	-1.10999	-1.01444	-1.0131	-0.972905
0.440629	0.766777	0.458548	-0.214725	-0.0597269	-0.18541	-0.226292	-0.241231	-0.226292	-0.192698	-0.260097	-0.241231	-0.260097	-0.292583	-0.906556	-0.843978	-1.00332	-1.20421	-1.30639	-1.27931	-1.26669	-1.2029	-1.11738
0.628923	1.08672	0.802697	0.121854	0.365167	-0.400805	-0.417411	-0.456432	-0.417411	-0.378341	-0.446178	-0.456432	-0.446178	-0.512742	-1.14727	-1.21469	-1.02652	-0.881387	-0.746779	-0.654843	-0.618347	-0.573811	-0.543302
0.310432	0.57656	0.26477	0.0138516	-0.648865	-0.646787	-0.794566	-0.71799	-0.794566	-0.846947	-0.859084	-0.71799	-0.859084	-0.794235	-0.874488	-2.36604	-2.27642	-2.09931	-1.9782	-1.95308	-1.90456	-1.88153	-1.86379
1.0068	1.28805	1.60197	2.4488	-0.141852	0.394526	0.39792	0.395284	0.39792	0.454852	0.394312	0.395284	0.394312	0.403775	-1.57611	-2.65008	-2.31083	-2.11025	-2.02642	-1.96606	-1.88342	-1.85216	-1.82613
