-0.417595	-0.757789	-0.786337	-0.787014	-0.786337	-0.77347	-0.791116	-0.787014	-0.791116	-0.811306	0.338849	1.22039	1.08653	1.05433	1.02911	0.981242	0.928651	0.876249	0.841794
0.475006	-0.945197	-0.822723	-0.916124	-0.822723	-0.889599	-0.849233	-0.916124	-0.849233	-0.899476	1.0725	0.051767	0.224417	0.448679	0.629798	0.722832	0.778187	0.804778	0.813438
-0.446285	-0.374007	-0.226316	-0.352831	-0.226316	-0.208968	-0.230711	-0.352831	-0.230711	-0.325246	1.00913	0.804067	0.729618	0.693335	0.597797	0.526682	0.457738	0.437982	0.438858
-1.35061	-0.397487	-0.314012	-0.390269	-0.314012	-0.33682	-0.277785	-0.390269	-0.277785	-0.376119	0.622841	0.425249	0.594361	0.803939	0.989731	1.09998	1.14968	1.17075	1.16071
-1.00815	-1.11963	-1.12682	-1.09522	-1.12682	-1.14759	-1.12634	-1.09522	-1.12634	-1.06609	-0.133555	0.00597407	0.0949137	0.326262	0.505093	0.593415	0.665974	0.711469	0.722768
-0.977748	0.121118	0.146879	0.174646	0.146879	0.207277	0.184896	0.174646	0.184896	0.238318	0.13094	0.311093	0.703816	0.460051	0.189315	0.0500244	0.0444833	0.121705	0.153654
-0.419079	-0.578327	-0.559073	-0.589194	-0.559073	-0.571818	-0.543785	-0.589194	-0.543785	-0.598268	0.979948	0.606421	0.687409	0.506214	0.450054	0.497716	0.535549	0.549406	0.554698
-0.490077	-0.964178	-0.972014	-0.952152	-0.972014	-0.982951	-0.969225	-0.952152	-0.969225	-0.931397	0.573347	0.586416	0.245723	0.128034	0.135503	0.177563	0.205153	0.223148	0.232932
-0.424509	-0.534358	-0.458485	-0.537359	-0.458485	-0.449499	-0.444874	-0.537359	-0.444874	-0.531688	0.737701	0.592686	1.052	1.20927	1.21865	1.16563	1.11885	1.07543	1.05197
-0.249991	-0.800823	-0.632382	-0.794686	-0.632382	-0.732837	-0.533403	-0.794686	-0.533403	-0.820234	0.745647	0.26955	0.702423	0.95333	1.09196	1.17428	1.22148	1.25195	1.25501
-0.942194	-0.485589	-0.458726	-0.495022	-0.458726	-0.44321	-0.466214	-0.495022	-0.466214	-0.492823	1.23414	0.775135	0.843253	0.8082	0.82125	0.792365	0.744611	0.701728	0.691881
-1.06929	-0.178726	-0.0973055	-0.208514	-0.0973055	-0.11831	-0.0483139	-0.208514	-0.0483139	-0.256451	1.28826	1.17393	1.28813	1.3544	1.3599	1.37489	1.36651	1.34545	1.31849
-1.32966	-0.455316	-0.466887	-0.441661	-0.46688	-0.458389	-0.45525	-0.441661	-0.45525	-0.415624	1.26739	0.615318	0.406242	0.201231	0.0435576	0.0316838	0.0431572	0.0415435	0.0259574
-1.33247	-0.372437	-0.32835	-0.34103	-0.32835	-0.325875	-0.308691	-0.34103	-0.308691	-0.300181	0.790298	0.197575	0.295394	0.201495	0.310921	0.414225	0.46301	0.480276	0.479101
-0.54135	0.0875401	0.123101	0.0261866	0.123101	0.0821939	0.134751	0.0261866	0.134751	-0.0538736	0.662988	0.0876992	0.18495	-0.081038	-0.438673	-0.915885	-1.28928	-1.55679	-1.64986
-1.27873	0.823793	0.585425	0.684994	0.585425	0.484956	0.477532	0.684994	0.477532	0.526599	0.383642	0.565802	0.650909	0.591547	0.507033	0.392348	0.306983	0.255371	0.242039
-0.168543	0.434583	0.486876	0.395993	0.486876	0.5367	0.467539	0.395993	0.467539	0.371419	0.484539	0.358316	0.0453333	-0.394454	-0.750325	-1.07918	-1.30377	-1.47041	-1.49894
-0.89202	1.22827	1.02024	1.1204	1.02024	0.948329	0.942604	1.1204	0.942604	1.01594	1.77537	1.45441	1.62099	1.62421	1.69189	1.75408	1.75653	1.74142	1.72258
-1.40882	0.34534	0.390834	0.319835	0.390834	0.369161	0.441509	0.319835	0.441509	0.2746	1.13678	1.07568	1.54224	1.76717	1.86138	1.87887	1.87462	1.87044	1.85243
-1.31752	-0.900743	-0.932521	-0.888817	-0.932521	-0.947903	-0.929407	-0.888817	-0.929407	-0.866595	0.845262	1.22899	1.18973	1.24533	1.31218	1.35104	1.36982	1.36732	1.37272
-0.915445	0.0923399	0.185173	0.120767	0.185173	0.191411	0.202985	0.120767	0.202985	0.162688	0.179679	1.33258	1.46092	1.57831	1.59479	1.56835	1.53521	1.50349	1.46336
-0.453638	0.850734	0.893077	0.788316	0.893077	0.932602	0.872646	0.788316	0.872646	0.732256	-0.0192326	-0.0497196	-0.0854735	-0.205423	-0.348288	-0.334118	-0.412213	-0.443086	-0.432497
-0.742127	0.847122	0.81112	0.746674	0.81112	0.798046	0.77533	0.746674	0.77533	0.626449	1.00724	1.21646	1.12055	1.03032	0.889021	0.783507	0.723148	0.678255	0.640653
-0.123266	1.0634	0.93134	0.9891	0.93134	0.911239	0.888418	0.9891	0.888418	0.883082	0.0899827	0.694953	0.828509	0.797856	0.771296	0.84225	0.922845	0.959112	0.959568
0.660201	0.779148	0.827608	0.733824	0.827608	0.852069	0.813973	0.733824	0.813973	0.700724	-0.340237	0.896495	0.363809	0.331787	0.196451	0.14357	0.141235	0.159647	0.163504
0.107587	-0.440903	-0.548318	-0.481048	-0.548318	-0.571968	-0.570007	-0.481048	-0.570007	-0.52045	2.26074	1.02107	1.29298	1.43253	1.53387	1.59139	1.608	1.61143	1.60487
-0.331057	0.677254	0.705584	0.624568	0.705584	0.699911	0.767234	0.624568	0.767234	0.502099	2.11563	1.23006	1.55617	1.60414	1.48351	1.36262	1.26257	1.20369	1.1659
-0.170862	-0.424695	-0.362802	-0.442581	-0.362802	-0.335522	-0.364373	-0.442581	-0.364373	-0.448601	0.992519	-0.059367	-0.0425007	-0.0854748	-0.0654261	0.0540574	0.060819	0.0410783	0.0436054
-0.722854	0.0933981	0.147459	0.0898354	0.147459	0.183058	0.162623	0.0898354	0.162623	0.0973948	-0.204597	0.641978	0.557906	0.348859	0.22038	0.165446	0.172579	0.133366	0.117485
-0.272431	0.318037	0.30131	0.268061	0.30131	0.317008	0.276669	0.268061	0.276669	0.210248	0.396432	0.303179	0.546084	0.406159	0.279476	0.160879	0.0520691	-0.0660236	-0.0819528
-0.904024	0.716177	0.791914	0.618191	0.791914	0.709714	0.777857	0.618191	0.777857	0.510679	1.37422	1.79673	1.84696	1.9113	1.918	1.92205	1.9096	1.89901	1.88686
-0.0634531	-0.52947	-0.552451	-0.550059	-0.552451	-0.592547	-0.5458	-0.550059	-0.5458	-0.589641	2.45732	1.75005	1.84188	1.80369	1.70877	1.61322	1.55797	1.54049	1.53766
0.38926	-0.97586	-0.980724	-1.01216	-0.980724	-1.02839	-0.9664	-1.01216	-0.9664	-1.05878	2.0396	1.95922	2.03274	2.03201	1.97393	1.89211	1.83394	1.83015	1.8233
0.451152	-0.171837	-0.130108	-0.189587	-0.130108	-0.145327	-0.136175	-0.189587	-0.136175	-0.192651	1.60931	1.33748	1.20902	1.07266	1.00247	1.01669	1.05113	1.09239	1.1081
-0.959725	-0.215643	-0.225964	-0.257446	-0.225964	-0.208939	-0.232942	-0.257446	-0.232942	-0.296277	0.82492	0.617103	1.02544	1.11045	1.10926	1.126	1.14161	1.14664	1.14188
-0.223138	-0.705797	-0.722209	-0.739908	-0.722209	-0.727414	-0.717599	-0.739908	-0.717599	-0.777955	0.755084	0.539366	0.119232	0.0116118	0.0474826	0.151654	0.190661	0.198504	0.2154
-0.392807	0.886544	0.9561	0.855058	0.9561	0.931679	0.959933	0.855058	0.959933	0.837606	0.845262	0.93687	1.09992	1.06332	1.02575	0.998312	0.993556	1.01658	1.01077
0.761303	-1.28957	-1.23222	-1.29774	-1.23222	-1.2931	-1.23303	-1.29774	-1.23303	-1.29401	2.03447	1.05549	1.36868	1.59744	1.704	1.7629	1.78793	1.8024	1.79512
-0.87727	-0.879012	-0.92063	-0.904855	-0.92063	-0.90187	-0.934141	-0.904855	-0.934141	-0.91898	0.113283	0.388739	0.424088	0.350035	0.267412	0.275822	0.2501	0.269615	0.199483
-0.798362	-0.113162	-0.103075	-0.163649	-0.103075	-0.095008	-0.120905	-0.163649	-0.120905	-0.206308	-0.0882803	0.269845	0.504595	0.520377	0.510757	0.445363	0.354728	0.294244	0.262946
-0.807412	-0.352876	-0.27001	-0.38785	-0.27001	-0.306289	-0.267476	-0.38785	-0.267476	-0.414909	0.626864	0.533238	0.6866	0.653225	0.606382	0.570489	0.54734	0.518713	0.517816
-0.0152915	0.134623	0.166881	0.106439	0.166881	0.150906	0.163228	0.106439	0.163228	0.0841673	2.48494	1.57988	1.73049	1.69391	1.6156	1.50047	1.39347	1.32453	1.28394
-0.400881	0.415616	0.489328	0.355093	0.489328	0.45521	0.516053	0.355093	0.516053	0.279289	1.17383	1.4744	1.41458	1.40068	1.42252	1.45666	1.49051	1.51395	1.52061
-0.747132	1.40245	1.54485	1.33186	1.54485	1.58964	1.52139	1.33186	1.52139	1.27485	-0.688816	0.965194	0.789762	1.0476	1.11707	1.13948	1.14672	1.19052	1.19967
-0.832511	-0.22516	-0.110006	-0.267734	-0.110006	-0.156993	-0.111424	-0.267734	-0.111424	-0.310015	1.26796	1.29676	1.35515	1.31952	1.34117	1.40024	1.43998	1.44511	1.4381
-1.39542	-0.216872	-0.225087	-0.225009	-0.225087	-0.221435	-0.225594	-0.225009	-0.225594	-0.217906	0.742578	1.3655	1.72011	1.92141	2.00506	2.00136	1.98368	1.99726	1.99325
-1.25128	-0.880814	-0.898076	-0.882426	-0.898076	-0.885958	-0.896677	-0.882426	-0.896677	-0.870527	1.01729	0.610033	0.807562	0.808993	0.654819	0.470186	0.308988	0.213918	0.183131
-1.34055	0.103189	0.231875	0.106037	0.231875	0.221019	0.238532	0.106037	0.238532	0.124804	0.408488	1.31193	1.41462	1.46639	1.55597	1.62875	1.64518	1.61364	1.58827
-1.34928	-0.376151	-0.210076	-0.381705	-0.210076	-0.22316	-0.205077	-0.381705	-0.205077	-0.373352	0.288411	0.0787719	0.263703	0.342865	0.460424	0.521065	0.544801	0.555935	0.564809
-1.26867	0.0331931	0.100053	0.0419728	0.100053	0.125792	0.103851	0.0419728	0.103851	0.065222	-0.616668	0.43227	0.245543	0.338751	0.32323	0.438145	0.509364	0.519118	0.50993
-1.17227	-0.272475	-0.231122	-0.285074	-0.231122	-0.236095	-0.228227	-0.285074	-0.228227	-0.284637	0.766362	0.281054	0.360078	0.360437	0.344238	0.323294	0.309457	0.280721	0.267093
0.629672	-1.26924	-0.990732	-1.27714	-0.990732	-1.19977	-0.991034	-1.27714	-0.991034	-1.27434	1.08597	0.487192	0.976846	1.2676	1.39803	1.4628	1.48181	1.49132	1.48364
-0.519503	-0.922551	-0.901992	-0.924464	-0.901992	-0.878262	-0.899292	-0.924464	-0.899292	-0.912936	0.379061	0.49267	0.204279	0.0846327	-0.0563049	-0.143087	-0.190262	-0.236102	-0.225682
-1.5108	0.486329	0.618617	0.457863	0.618617	0.677411	0.616206	0.457863	0.616206	0.444535	-0.338484	0.697357	0.381969	0.331787	0.312348	0.345705	0.392283	0.412917	0.406138
-1.07555	0.0885438	0.22587	0.0572479	0.22587	0.190177	0.240936	0.0572479	0.240936	0.0341057	0.0203543	0.156124	0.377294	0.528164	0.684346	0.813007	0.868987	0.889997	0.898302
-1.27709	0.511386	0.58351	0.483487	0.58351	0.625004	0.578211	0.483487	0.578211	0.470594	0.659086	1.35626	1.10675	1.00693	0.813043	0.62971	0.475577	0.395597	0.371133
-0.903598	-0.752299	-0.722332	-0.781285	-0.722332	-0.713752	-0.707853	-0.781285	-0.707853	-0.811122	1.74493	0.880274	1.1201	1.04815	0.900372	0.699151	0.502927	0.36561	0.315163
-1.05169	-0.281023	-0.214177	-0.271359	-0.214177	-0.131106	-0.201677	-0.271359	-0.201677	-0.24659	-0.0177203	0.755911	0.531655	0.391643	0.381815	0.330734	0.329399	0.308172	0.30252
-1.00082	-0.808449	-0.784422	-0.815064	-0.784422	-0.823518	-0.798378	-0.815064	-0.798378	-0.810223	0.617493	0.989886	1.52578	1.8096	1.97761	2.0674	2.10851	2.12	2.1083
-0.720846	0.73806	1.01773	0.723836	1.01773	1.04832	1.03583	0.723836	1.03583	0.721407	1.20997	1.10691	1.4268	1.52395	1.59876	1.58453	1.56006	1.5313	1.49937
-0.329968	1.0715	1.33539	1.07628	1.33539	1.39964	1.34845	1.07628	1.34845	1.09737	1.05806	1.09314	1.22232	1.19531	1.13402	1.07346	1.03545	1.05469	1.06179
-1.10191	0.590216	0.694378	0.630373	0.694378	0.730644	0.724542	0.630373	0.724542	0.684362	0.435833	0.586386	0.843837	1.13217	1.26767	1.34266	1.39365	1.40898	1.40744
-0.445352	-1.28677	-1.24367	-1.28364	-1.24367	-1.32109	-1.28287	-1.28364	-1.28287	-1.28355	1.40866	0.925539	1.19005	1.4668	1.62976	1.70638	1.7444	1.75943	1.74906
-1.21103	-0.274032	-0.251212	-0.256227	-0.251212	-0.216566	-0.240389	-0.256227	-0.240389	-0.225028	1.15478	1.00734	1.06724	0.925591	0.737332	0.527418	0.403345	0.343397	0.323223
-1.20424	-0.55508	-0.381983	-0.547415	-0.381983	-0.468704	-0.345518	-0.547415	-0.345518	-0.53271	0.582805	0.925528	1.29838	1.57032	1.71758	1.77993	1.80234	1.81378	1.79902
-0.863793	-0.429474	-0.405729	-0.415853	-0.405729	-0.43095	-0.411625	-0.415853	-0.411625	-0.391602	0.629944	1.15537	1.65884	1.89634	2.01543	2.06301	2.08297	2.07813	2.06737
-1.30437	0.0407853	0.257301	0.110091	0.257301	0.244944	0.243495	0.110091	0.243495	0.171922	0.225491	0.699497	0.918096	1.10898	1.2519	1.30552	1.3277	1.34874	1.34315
0.197745	-0.693706	-0.458708	-0.675128	-0.458708	-0.555128	-0.356969	-0.675128	-0.356969	-0.700613	0.792545	0.652853	0.760229	0.868321	0.9493	1.0101	1.04741	1.06393	1.0574
-0.557201	-0.970275	-0.922551	-0.976271	-0.922551	-0.943737	-0.942101	-0.976271	-0.942101	-0.976647	1.12616	-0.0337009	0.0963525	0.0978264	0.104505	0.135136	0.164638	0.18306	0.185939
0.406299	-0.61549	-0.372958	-0.583736	-0.372958	-0.418299	-0.389884	-0.583736	-0.389884	-0.549052	1.98827	0.917281	0.999591	1.08324	1.11036	1.12147	1.09831	1.09183	1.08722
-0.374608	-0.215049	-0.0714404	-0.21594	-0.0714404	-0.119746	-0.0484252	-0.21594	-0.0484252	-0.207173	1.60657	0.943982	1.31748	1.45143	1.50724	1.50928	1.5049	1.50104	1.49336
-1.33343	1.08805	1.42148	1.03097	1.42148	1.4643	1.44439	1.03097	1.44439	0.976267	0.729525	1.21717	1.17782	1.16963	1.08072	1.02772	0.96205	0.917403	0.918845
-1.34061	-0.456046	-0.159655	-0.452228	-0.159655	-0.315791	-0.0671321	-0.452228	-0.0671321	-0.470307	1.60141	1.10848	1.24619	1.38358	1.47892	1.54958	1.59176	1.62487	1.62459
-0.719092	0.554126	0.924662	0.539205	0.924662	0.851965	0.940868	0.539205	0.940868	0.53663	1.60793	0.655257	0.702063	0.823627	0.907442	0.952847	0.950664	0.946865	0.94125
-0.888202	-0.0924196	0.246892	-0.0923014	0.246892	0.139656	0.349346	-0.0923014	0.349346	-0.110995	2.30877	1.43111	1.54215	1.65072	1.78368	1.86112	1.90186	1.91179	1.89798
-0.981211	-0.20265	0.427856	-0.165857	0.427856	0.130586	0.409416	-0.165857	0.409416	-0.118717	2.01892	1.15262	1.56192	1.81013	1.9837	2.07611	2.10935	2.12678	2.1124
-1.43323	-0.597772	-0.320307	-0.527603	-0.320307	-0.40222	-0.335994	-0.527603	-0.335994	-0.465775	1.34751	1.44834	1.58773	1.61816	1.66957	1.69642	1.7408	1.75925	1.75768
0.00224245	-0.139714	-0.00173959	-0.159295	-0.00173959	-0.0183926	0.00176293	-0.159295	0.00176293	-0.167197	2.50287	1.46552	1.83725	1.97001	1.99244	1.96039	1.91698	1.88414	1.86104
0.639683	-1.368	-1.23195	-1.36361	-1.23195	-1.30717	-1.21719	-1.36361	-1.21719	-1.35245	1.4672	0.0264661	0.130065	-0.0377251	-0.234867	-0.304195	-0.28195	-0.238428	-0.211846
-0.411232	-0.66533	-0.708791	-0.707675	-0.708791	-0.71741	-0.726764	-0.707675	-0.726764	-0.742477	0.857877	0.0875365	0.325376	0.213866	0.104193	0.0165656	-0.0507958	-0.106262	-0.125396
0.437719	-0.027012	-0.0535936	-0.0623439	-0.0535936	-0.0499099	-0.0474116	-0.0623439	-0.0474116	-0.123044	0.882997	0.388343	-0.23925	-0.244945	-0.402925	-0.578367	-0.665073	-0.758732	-0.738972
1.6419	-1.21231	-1.27716	-1.20454	-1.27716	-1.29724	-1.2749	-1.20454	-1.2749	-1.19709	1.49224	-1.00118	-0.950549	-0.920527	-0.749098	-0.604663	-0.546342	-0.507968	-0.485615
-0.389258	1.32355	1.27423	1.33503	1.27423	1.25648	1.2731	1.33503	1.2731	1.35522	1.14474	0.53551	0.159957	-0.0108969	-0.0485667	-0.0625426	-0.0585593	-0.0424151	-0.0591107
0.898053	1.73015	1.60367	1.52964	1.60367	1.60718	1.45332	1.52964	1.45332	1.29534	-1.76723	-0.646585	-0.622769	-0.844127	-1.08421	-1.18096	-1.3033	-1.52002	-1.66631
0.0670187	1.86597	2.19676	2.18385	2.19676	2.28546	2.31846	2.18385	2.31846	2.42608	-0.566482	-1.18624	-1.31887	-1.34358	-1.18541	-1.141	-1.05462	-0.982647	-0.943749
-0.0433739	0.0971465	0.336651	0.281081	0.336651	0.312819	0.336356	0.281081	0.336356	0.387079	0.173047	-0.374792	0.0239366	0.0469027	-0.00686412	0.0257542	0.0928104	0.136638	0.142044
1.37883	0.244682	0.499416	0.416636	0.499416	0.4335	0.465667	0.416636	0.465667	0.499476	0.33715	-1.55392	-1.69359	-1.52841	-1.48618	-1.40941	-1.35362	-1.29625	-1.26336
1.08646	1.32536	1.64362	1.55446	1.64362	1.65338	1.66934	1.55446	1.66934	1.70422	-0.390576	-0.162131	-0.0983742	0.0855729	0.224684	0.286153	0.353385	0.39225	0.400958
1.009	1.4654	1.81225	1.73518	1.81225	1.85575	1.86796	1.73518	1.86796	1.91897	0.342707	0.828425	0.76396	0.751194	0.852292	0.939754	0.993281	1.02518	1.03978
0.933715	0.319048	0.569283	0.499219	0.569283	0.558375	0.571506	0.499219	0.571506	0.60576	-0.0429388	-0.499205	-0.220505	-0.280971	-0.344363	-0.309222	-0.26513	-0.279792	-0.271497
0.981961	0.5601	0.680157	0.599788	0.680157	0.75109	0.693982	0.599788	0.693982	0.644427	-1.19272	-1.7058	-1.89309	-1.95825	-1.96308	-1.81401	-1.69066	-1.61329	-1.56322
1.11274	-0.33199	-0.204868	-0.250735	-0.204868	-0.263545	-0.232862	-0.250735	-0.232862	-0.209006	-0.734903	-2.336	-1.74615	-1.52773	-1.48846	-1.48194	-1.49986	-1.52907	-1.53608
0.403358	0.328538	0.603155	0.511135	0.603155	0.56216	0.58119	0.511135	0.58119	0.607627	0.360133	0.657631	0.676621	0.789746	0.899904	0.974704	1.01743	1.03244	1.0314
1.23342	0.741548	0.792915	0.830851	0.792915	0.885312	0.866028	0.830851	0.866028	0.933259	-1.17772	-1.32066	-0.990691	-0.913299	-0.951834	-0.91885	-0.86595	-0.783692	-0.740441
2.44175	0.422635	0.64686	0.513602	0.64686	0.650129	0.621502	0.513602	0.621502	0.567092	-0.51999	0.846898	0.453351	0.608149	0.764985	0.797724	0.774257	0.819171	0.839466
1.53443	1.11807	1.18856	1.21334	1.18856	1.20353	1.22771	1.21334	1.22771	1.30408	-1.41716	-1.04534	-0.732494	-0.832373	-0.911693	-0.910195	-0.823268	-0.747596	-0.719622
0.819363	1.52886	1.65128	1.58357	1.65128	1.73183	1.69178	1.58357	1.69178	1.65363	-1.90134	-1.32518	-1.04441	-0.776425	-0.60624	-0.546621	-0.489168	-0.463918	-0.463312
2.08266	0.844596	0.919047	0.863479	0.919047	0.963029	0.943747	0.863479	0.943747	0.898694	-1.44106	-1.07542	-1.13422	-0.804722	-0.597744	-0.491948	-0.384669	-0.343623	-0.326144
1.88829	0.146236	0.220798	0.197899	0.220798	0.295644	0.256911	0.197899	0.256911	0.260582	-1.42562	-1.95952	-1.43701	-1.20512	-1.0112	-0.920378	-0.902471	-0.917404	-0.901586
2.25028	1.41418	1.47933	1.49877	1.47933	1.54577	1.54793	1.49877	1.54793	1.59702	-1.03079	0.580664	0.698647	0.720487	0.771251	0.861732	0.958411	1.0135	1.02441
1.73172	0.86456	0.987	0.945346	0.987	1.10003	1.04997	0.945346	1.04997	1.03952	-1.24231	-1.38433	-1.20245	-1.09869	-0.948021	-0.846573	-0.761986	-0.678676	-0.642992
0.834733	1.13156	1.16702	1.16323	1.16702	1.154	1.18742	1.16323	1.18742	1.21117	-1.00079	-0.215613	0.105927	0.413124	0.554801	0.636837	0.688229	0.707702	0.717181
0.283619	2.33719	2.42198	2.41885	2.42198	2.45331	2.46002	2.41885	2.46002	2.50938	-0.779762	0.0873436	-0.346547	-0.604878	-0.501717	-0.408623	-0.40052	-0.423995	-0.411677
0.751645	0.889528	0.864178	0.914271	0.864178	0.839994	0.886885	0.914271	0.886885	0.955939	-0.561956	0.0788632	0.434156	0.558136	0.640436	0.709463	0.757906	0.778018	0.778854
1.8781	0.92058	0.967818	0.984631	0.967818	1.01276	1.00042	0.984631	1.00042	1.05216	-0.445266	-1.08956	-1.18271	-1.51942	-1.60043	-1.583	-1.4954	-1.4123	-1.3664
2.41548	0.308008	0.376638	0.365837	0.376638	0.426404	0.412512	0.365837	0.412512	0.432663	-0.789549	-0.834919	-0.559344	-0.487545	-0.498885	-0.474105	-0.424603	-0.355495	-0.322972
0.673351	1.59043	1.90192	1.887	1.90192	2.00498	2.02942	1.887	2.02942	2.12309	0.0583963	0.0908537	-0.252825	-0.403534	-0.321683	-0.255636	-0.196052	-0.132977	-0.0898821
1.42315	1.42667	1.75188	1.6763	1.75188	1.94292	1.89081	1.6763	1.89081	1.9007	0.167447	0.897317	0.807383	0.799737	0.691236	0.609952	0.576404	0.571649	0.573466
2.41253	0.643867	0.896752	0.784276	0.896752	1.00745	0.935565	0.784276	0.935565	0.897624	-1.78772	-2.07617	-1.86534	-1.57466	-1.38552	-1.22105	-1.12082	-1.06009	-1.02499
